Train Episode: 1	Loss: 1.245404	Accuracy: 0.570	 Current training data per class: 275
Train Episode: 2	Loss: 1.677462	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 3	Loss: 1.696487	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 4	Loss: 1.336154	Accuracy: 0.400	 Current training data per class: 275
Train Episode: 5	Loss: 2.599900	Accuracy: 0.650	 Current training data per class: 275
Train Episode: 6	Loss: 1.269206	Accuracy: 0.390	 Current training data per class: 275
Train Episode: 7	Loss: 1.620993	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 8	Loss: 1.261413	Accuracy: 0.370	 Current training data per class: 275
Train Episode: 9	Loss: 1.305754	Accuracy: 0.370	 Current training data per class: 275
Train Episode: 10	Loss: 1.841854	Accuracy: 0.320	 Current training data per class: 275
Train Episode: 11	Loss: 1.720734	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 12	Loss: 1.408817	Accuracy: 0.400	 Current training data per class: 275
Train Episode: 13	Loss: 3.260840	Accuracy: 0.580	 Current training data per class: 275
Train Episode: 14	Loss: 1.526428	Accuracy: 0.440	 Current training data per class: 275
Train Episode: 15	Loss: 1.192384	Accuracy: 0.390	 Current training data per class: 275
Train Episode: 16	Loss: 1.620400	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 17	Loss: 2.412955	Accuracy: 0.470	 Current training data per class: 275
Train Episode: 18	Loss: 1.429973	Accuracy: 0.400	 Current training data per class: 275
Train Episode: 19	Loss: 1.799417	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 20	Loss: 1.383078	Accuracy: 0.400	 Current training data per class: 275
