Runner Episode: 1	Loss: 3.862319	Accuracy: 0.000 	 Current Training Data Per Class: 5
Runner Episode: 2	Loss: 3.856213	Accuracy: 0.000 	 Current Training Data Per Class: 5
Runner Episode: 3	Loss: 3.861390	Accuracy: 0.000 	 Current Training Data Per Class: 5
Runner Episode: 4	Loss: 3.846509	Accuracy: 0.000 	 Current Training Data Per Class: 5
Runner Episode: 5	Loss: 3.854160	Accuracy: 0.000 	 Current Training Data Per Class: 5
Runner Episode: 6	Loss: 3.845378	Accuracy: 0.000 	 Current Training Data Per Class: 5
Runner Episode: 7	Loss: 3.845027	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 8	Loss: 3.844954	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 9	Loss: 3.848886	Accuracy: 0.000 	 Current Training Data Per Class: 5
Runner Episode: 10	Loss: 3.854031	Accuracy: 0.000 	 Current Training Data Per Class: 5
Runner Episode: 11	Loss: 3.843045	Accuracy: 0.000 	 Current Training Data Per Class: 5
Runner Episode: 12	Loss: 3.842371	Accuracy: 0.000 	 Current Training Data Per Class: 5
Runner Episode: 13	Loss: 3.857597	Accuracy: 0.000 	 Current Training Data Per Class: 5
Runner Episode: 14	Loss: 3.850913	Accuracy: 0.000 	 Current Training Data Per Class: 5
Runner Episode: 15	Loss: 3.854105	Accuracy: 0.000 	 Current Training Data Per Class: 5
Runner Episode: 16	Loss: 3.849989	Accuracy: 0.000 	 Current Training Data Per Class: 5
Runner Episode: 17	Loss: 3.863230	Accuracy: 0.000 	 Current Training Data Per Class: 5
Runner Episode: 18	Loss: 3.840771	Accuracy: 0.000 	 Current Training Data Per Class: 5
Runner Episode: 19	Loss: 3.844758	Accuracy: 0.000 	 Current Training Data Per Class: 5
Runner Episode: 20	Loss: 3.853534	Accuracy: 0.000 	 Current Training Data Per Class: 5
