Runner Episode: 1	Loss: 2.001734	Accuracy: 0.210 	 Current Training Data Per Class: 5
Runner Episode: 2	Loss: 2.981915	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 3	Loss: 1.827268	Accuracy: 0.400 	 Current Training Data Per Class: 5
Runner Episode: 4	Loss: 3.128661	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 5	Loss: 1.810836	Accuracy: 0.390 	 Current Training Data Per Class: 5
Runner Episode: 6	Loss: 2.574094	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 7	Loss: 1.645981	Accuracy: 0.210 	 Current Training Data Per Class: 5
Runner Episode: 8	Loss: 3.320722	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 9	Loss: 2.336970	Accuracy: 0.210 	 Current Training Data Per Class: 5
Runner Episode: 10	Loss: 3.217845	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 11	Loss: 2.035407	Accuracy: 0.170 	 Current Training Data Per Class: 5
Runner Episode: 12	Loss: 2.585611	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 13	Loss: 2.866402	Accuracy: 0.400 	 Current Training Data Per Class: 5
Runner Episode: 14	Loss: 2.806920	Accuracy: 0.210 	 Current Training Data Per Class: 5
Runner Episode: 15	Loss: 1.937503	Accuracy: 0.230 	 Current Training Data Per Class: 5
Runner Episode: 16	Loss: 3.316689	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 17	Loss: 2.189829	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 18	Loss: 2.349124	Accuracy: 0.220 	 Current Training Data Per Class: 5
Runner Episode: 19	Loss: 2.399153	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 20	Loss: 2.499226	Accuracy: 0.200 	 Current Training Data Per Class: 5
