Train Episode: 1	Loss: 0.558656	Accuracy: 0.840	 Current training data: 170
Train Episode: 2	Loss: 0.322784	Accuracy: 0.900	 Current training data: 170
Train Episode: 3	Loss: 0.432085	Accuracy: 0.860	 Current training data: 170
Train Episode: 4	Loss: 0.287790	Accuracy: 0.870	 Current training data: 170
Train Episode: 5	Loss: 0.361607	Accuracy: 0.870	 Current training data: 170
Train Episode: 6	Loss: 0.391195	Accuracy: 0.880	 Current training data: 170
Train Episode: 7	Loss: 0.325388	Accuracy: 0.900	 Current training data: 170
Train Episode: 8	Loss: 0.266069	Accuracy: 0.900	 Current training data: 170
Train Episode: 9	Loss: 0.217498	Accuracy: 0.950	 Current training data: 170
Train Episode: 10	Loss: 0.246953	Accuracy: 0.920	 Current training data: 170
Train Episode: 11	Loss: 0.421299	Accuracy: 0.870	 Current training data: 170
Train Episode: 12	Loss: 0.101551	Accuracy: 0.950	 Current training data: 170
Train Episode: 13	Loss: 0.370280	Accuracy: 0.910	 Current training data: 170
Train Episode: 14	Loss: 0.191261	Accuracy: 0.960	 Current training data: 170
Train Episode: 15	Loss: 0.258192	Accuracy: 0.920	 Current training data: 170
Train Episode: 16	Loss: 0.672965	Accuracy: 0.720	 Current training data: 170
Train Episode: 17	Loss: 0.627765	Accuracy: 0.820	 Current training data: 170
Train Episode: 18	Loss: 0.198273	Accuracy: 0.970	 Current training data: 170
Train Episode: 19	Loss: 0.340125	Accuracy: 0.890	 Current training data: 170
Train Episode: 20	Loss: 0.250642	Accuracy: 0.930	 Current training data: 170
