Train Episode: 1	Loss: 0.526400	Accuracy: 0.840	 Current training data: 275
Train Episode: 2	Loss: 0.199072	Accuracy: 0.930	 Current training data: 275
Train Episode: 3	Loss: 0.409825	Accuracy: 0.860	 Current training data: 275
Train Episode: 4	Loss: 0.303028	Accuracy: 0.880	 Current training data: 275
Train Episode: 5	Loss: 0.298075	Accuracy: 0.880	 Current training data: 275
Train Episode: 6	Loss: 0.321298	Accuracy: 0.880	 Current training data: 275
Train Episode: 7	Loss: 0.294830	Accuracy: 0.920	 Current training data: 275
Train Episode: 8	Loss: 0.206389	Accuracy: 0.920	 Current training data: 275
Train Episode: 9	Loss: 0.435494	Accuracy: 0.870	 Current training data: 275
Train Episode: 10	Loss: 0.191539	Accuracy: 0.910	 Current training data: 275
Train Episode: 11	Loss: 0.314448	Accuracy: 0.900	 Current training data: 275
Train Episode: 12	Loss: 0.150716	Accuracy: 0.950	 Current training data: 275
Train Episode: 13	Loss: 0.190445	Accuracy: 0.940	 Current training data: 275
Train Episode: 14	Loss: 0.321450	Accuracy: 0.900	 Current training data: 275
Train Episode: 15	Loss: 0.283146	Accuracy: 0.930	 Current training data: 275
Train Episode: 16	Loss: 0.310854	Accuracy: 0.920	 Current training data: 275
Train Episode: 17	Loss: 0.296205	Accuracy: 0.880	 Current training data: 275
Train Episode: 18	Loss: 0.231613	Accuracy: 0.950	 Current training data: 275
Train Episode: 19	Loss: 0.393266	Accuracy: 0.850	 Current training data: 275
Train Episode: 20	Loss: 0.448250	Accuracy: 0.900	 Current training data: 275
