Train Episode: 1	Loss: 3.823313	Accuracy: 0.210	 Current training data per class: 170
Train Episode: 2	Loss: 1.747667	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 3	Loss: 1.623476	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 4	Loss: 1.352090	Accuracy: 0.400	 Current training data per class: 170
Train Episode: 5	Loss: 1.621422	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 6	Loss: 1.628654	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 7	Loss: 1.621053	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 8	Loss: 1.614220	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 9	Loss: 1.647200	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 10	Loss: 1.616315	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 11	Loss: 1.622290	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 12	Loss: 1.593693	Accuracy: 0.400	 Current training data per class: 170
Train Episode: 13	Loss: 1.616308	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 14	Loss: 1.778738	Accuracy: 0.220	 Current training data per class: 170
Train Episode: 15	Loss: 1.624311	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 16	Loss: 1.828288	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 17	Loss: 1.715782	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 18	Loss: 1.349723	Accuracy: 0.400	 Current training data per class: 170
Train Episode: 19	Loss: 1.651680	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 20	Loss: 1.380347	Accuracy: 0.400	 Current training data per class: 170
