Train Episode: 1	Loss: 153.473892	Accuracy: 0.240	 Current training data per class: 110
Train Episode: 2	Loss: 1234991.500000	Accuracy: 0.000	 Current training data per class: 110
Train Episode: 3	Loss: 5055523128432656384.000000	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 4	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 5	Loss: 2.414080	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 6	Loss: 1203.683228	Accuracy: 0.130	 Current training data per class: 110
Train Episode: 7	Loss: 1.735521	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 8	Loss: 372765753344.000000	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 9	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 110
Train Episode: 10	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 110
Train Episode: 11	Loss: 452.948944	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 12	Loss: 29.224564	Accuracy: 0.400	 Current training data per class: 110
Train Episode: 13	Loss: 194.677261	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 14	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 110
Train Episode: 15	Loss: 16178.083984	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 16	Loss: 74210.882812	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 17	Loss: 25556045401161728.000000	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 18	Loss: 562958.375000	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 19	Loss: 1.700342	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 20	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 110
