Episode: 1: [ 0.27053535  0.03697454 -0.01454803 -0.45932928 -0.92235583 -0.9747702
 -0.55486745 -0.24295755  0.4271715 ] 
 -0.549603   -0.24342784  0.42786053] 
Episode: 1881: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 1891: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 1901: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 1911: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 1921: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 1931: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 1941: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 1951: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 1961: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 1971: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 1981: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 1991: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2001: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2011: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2021: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2031: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2041: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2051: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2061: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2071: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2081: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2091: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2101: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2111: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2121: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2131: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2141: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2151: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2161: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2171: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2181: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2191: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2201: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2211: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2221: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2231: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2241: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2251: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2261: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2271: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2281: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2291: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2301: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2311: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2321: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2331: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2341: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2351: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2361: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2371: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2381: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2391: [ 0.2683638   0.03949392 -0.0121803  -0.46147516 -0.9183779  -0.9704849
 -0.549603   -0.24342784  0.42786053] 
Episode: 2401: [ 0.2683638   0.03949392 -0.01218031 -0.46147504 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2411: [ 0.2683638   0.03949392 -0.01218033 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2421: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2431: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2441: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2451: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2461: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2471: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2481: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2491: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2501: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2511: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2521: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2531: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2541: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2551: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2561: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2571: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2581: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2591: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2601: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2611: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2621: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2631: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2641: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2651: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2661: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2671: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2681: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2691: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2701: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2711: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2721: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2731: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2741: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2751: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2761: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2771: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2781: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2791: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2801: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2811: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2821: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2831: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2841: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2851: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2861: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2871: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2881: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2891: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2901: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2911: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2921: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2931: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2941: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2951: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2961: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2971: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2981: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 2991: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3001: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3011: [ 0.2683638   0.03949392 -0.01218034 -0.46147498 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3021: [ 0.2683638   0.03949392 -0.01218033 -0.4614749  -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3031: [ 0.2683638   0.03949392 -0.01218032 -0.4614749  -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3041: [ 0.2683638   0.03949392 -0.01218032 -0.4614749  -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3051: [ 0.2683638   0.03949392 -0.01218032 -0.4614749  -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3061: [ 0.2683638   0.03949392 -0.01218032 -0.4614749  -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3071: [ 0.2683638   0.03949392 -0.01218032 -0.4614749  -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3081: [ 0.2683638   0.03949392 -0.01218032 -0.4614749  -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3091: [ 0.2683638   0.03949392 -0.01218032 -0.4614749  -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3101: [ 0.2683638   0.03949392 -0.01218032 -0.4614749  -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3111: [ 0.2683638   0.03949392 -0.01218032 -0.4614749  -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3121: [ 0.2683638   0.03949392 -0.01218032 -0.4614749  -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3131: [ 0.2683638   0.03949392 -0.01218032 -0.4614749  -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3141: [ 0.2683638   0.03949392 -0.01218032 -0.4614749  -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3151: [ 0.2683638   0.03949392 -0.01218032 -0.4614749  -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3161: [ 0.2683638   0.03949392 -0.01218032 -0.4614749  -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3171: [ 0.2683638   0.03949392 -0.01218032 -0.4614749  -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3181: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3191: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3201: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3211: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3221: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3231: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3241: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3251: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3261: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3271: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3281: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3291: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3301: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3311: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3321: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3331: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3341: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3351: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3361: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3371: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3381: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3391: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3401: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3411: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3421: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3431: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3441: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3451: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3461: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3471: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3481: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3491: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3501: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3511: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3521: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3531: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3541: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3551: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3561: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3571: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3581: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3591: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3601: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3611: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3621: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3631: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3641: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3651: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3661: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3671: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3681: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3691: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3701: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3711: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3721: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3731: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3741: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3751: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3761: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
Episode: 3771: [ 0.2683638   0.03949392 -0.01218031 -0.46147478 -0.9183779  -0.9704849
 -0.549603   -0.24342789  0.42786053] 
