Runner Episode: 1	Loss: 1.194507	Accuracy: 0.600 	 Current Training Data Per Class: 5
Runner Episode: 2	Loss: 2.241843	Accuracy: 0.250 	 Current Training Data Per Class: 5
Runner Episode: 3	Loss: 2.100840	Accuracy: 0.140 	 Current Training Data Per Class: 5
Runner Episode: 4	Loss: 2.007258	Accuracy: 0.250 	 Current Training Data Per Class: 5
Runner Episode: 5	Loss: 1.630461	Accuracy: 0.400 	 Current Training Data Per Class: 5
Runner Episode: 6	Loss: 2.381469	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 7	Loss: 2.156718	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 8	Loss: 2.218908	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 9	Loss: 1.975991	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 10	Loss: 2.270425	Accuracy: 0.270 	 Current Training Data Per Class: 5
Runner Episode: 11	Loss: 2.021407	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 12	Loss: 1.561445	Accuracy: 0.400 	 Current Training Data Per Class: 5
Runner Episode: 13	Loss: 2.083044	Accuracy: 0.220 	 Current Training Data Per Class: 5
Runner Episode: 14	Loss: 1.614493	Accuracy: 0.400 	 Current Training Data Per Class: 5
Runner Episode: 15	Loss: 2.166193	Accuracy: 0.210 	 Current Training Data Per Class: 5
Runner Episode: 16	Loss: 2.157961	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 17	Loss: 2.005742	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 18	Loss: 1.446627	Accuracy: 0.400 	 Current Training Data Per Class: 5
Runner Episode: 19	Loss: 1.907811	Accuracy: 0.120 	 Current Training Data Per Class: 5
Runner Episode: 20	Loss: 2.054118	Accuracy: 0.200 	 Current Training Data Per Class: 5
