Train Episode: 1	Loss: 9.465101	Accuracy: 0.500	 Current training data per class: 200
Train Episode: 2	Loss: 3.850148	Accuracy: 0.030	 Current training data per class: 200
Train Episode: 3	Loss: 2.074699	Accuracy: 0.210	 Current training data per class: 200
Train Episode: 4	Loss: 1.484912	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 5	Loss: 1.708776	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 6	Loss: 1.656535	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 7	Loss: 1.826306	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 8	Loss: 1.658278	Accuracy: 0.210	 Current training data per class: 200
Train Episode: 9	Loss: 1.687063	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 10	Loss: 2.093546	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 11	Loss: 1.852489	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 12	Loss: 1.488316	Accuracy: 0.400	 Current training data per class: 200
Train Episode: 13	Loss: 1.792871	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 14	Loss: 1.640965	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 15	Loss: 1.770083	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 16	Loss: 1.953048	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 17	Loss: 1.680392	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 18	Loss: 1.903150	Accuracy: 0.400	 Current training data per class: 200
Train Episode: 19	Loss: 1.789156	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 20	Loss: 1.365427	Accuracy: 0.400	 Current training data per class: 200
