Train Episode: 1	Loss: 1442859776.000000	Accuracy: 0.220	 Current training data per class: 100
Train Episode: 2	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 100
Train Episode: 3	Loss: 21828774920192.000000	Accuracy: 0.200	 Current training data per class: 100
Train Episode: 4	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 100
Train Episode: 5	Loss: 1345118720.000000	Accuracy: 0.200	 Current training data per class: 100
Train Episode: 6	Loss: 9328632459689984.000000	Accuracy: 0.160	 Current training data per class: 100
Train Episode: 7	Loss: 21149624.000000	Accuracy: 0.230	 Current training data per class: 100
Train Episode: 8	Loss: 84984728.000000	Accuracy: 0.170	 Current training data per class: 100
Train Episode: 9	Loss: 492700.718750	Accuracy: 0.200	 Current training data per class: 100
Train Episode: 10	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 100
Train Episode: 11	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 100
Train Episode: 12	Loss: 206165812183040.000000	Accuracy: 0.180	 Current training data per class: 100
Train Episode: 13	Loss: 1439583152543629312.000000	Accuracy: 0.210	 Current training data per class: 100
Train Episode: 14	Loss: 1788133638144.000000	Accuracy: 0.200	 Current training data per class: 100
Train Episode: 15	Loss: 3736642753921024.000000	Accuracy: 0.210	 Current training data per class: 100
Train Episode: 16	Loss: 16405190656.000000	Accuracy: 0.200	 Current training data per class: 100
Train Episode: 17	Loss: 740408137089024.000000	Accuracy: 0.200	 Current training data per class: 100
Train Episode: 18	Loss: 3.850148	Accuracy: 0.400	 Current training data per class: 100
Train Episode: 19	Loss: 451153920000.000000	Accuracy: 0.140	 Current training data per class: 100
Train Episode: 20	Loss: 3123812.750000	Accuracy: 0.200	 Current training data per class: 100
