Train Episode: 1	Loss: 0.624810	Accuracy: 0.890	 Current training data: 140
Train Episode: 2	Loss: 0.671135	Accuracy: 0.840	 Current training data: 140
Train Episode: 3	Loss: 0.370431	Accuracy: 0.880	 Current training data: 140
Train Episode: 4	Loss: 0.584090	Accuracy: 0.860	 Current training data: 140
Train Episode: 5	Loss: 0.386065	Accuracy: 0.880	 Current training data: 140
Train Episode: 6	Loss: 0.504645	Accuracy: 0.880	 Current training data: 140
Train Episode: 7	Loss: 1.058224	Accuracy: 0.450	 Current training data: 140
Train Episode: 8	Loss: 0.444054	Accuracy: 0.840	 Current training data: 140
Train Episode: 9	Loss: 0.528207	Accuracy: 0.820	 Current training data: 140
Train Episode: 10	Loss: 0.474715	Accuracy: 0.870	 Current training data: 140
Train Episode: 11	Loss: 0.744239	Accuracy: 0.730	 Current training data: 140
Train Episode: 12	Loss: 0.370456	Accuracy: 0.920	 Current training data: 140
Train Episode: 13	Loss: 1.583302	Accuracy: 0.700	 Current training data: 140
Train Episode: 14	Loss: 1.232092	Accuracy: 0.630	 Current training data: 140
Train Episode: 15	Loss: 0.614067	Accuracy: 0.820	 Current training data: 140
Train Episode: 16	Loss: 0.349663	Accuracy: 0.920	 Current training data: 140
Train Episode: 17	Loss: 0.305642	Accuracy: 0.870	 Current training data: 140
Train Episode: 18	Loss: 0.618180	Accuracy: 0.830	 Current training data: 140
Train Episode: 19	Loss: 0.367262	Accuracy: 0.910	 Current training data: 140
Train Episode: 20	Loss: 0.613568	Accuracy: 0.700	 Current training data: 140
