Runner Episode: 1	Loss: 3.758248	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.456378	Accuracy_2: 0.480	 Current Training Data Per Class_2: 40
Runner Episode: 2	Loss: 3.877030	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.306303	Accuracy_2: 0.570	 Current Training Data Per Class_2: 40
Runner Episode: 3	Loss: 4.036997	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.469244	Accuracy_2: 0.640	 Current Training Data Per Class_2: 40
Runner Episode: 4	Loss: 3.756654	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.156142	Accuracy_2: 0.630	 Current Training Data Per Class_2: 40
Runner Episode: 5	Loss: 4.379154	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.303634	Accuracy_2: 0.670	 Current Training Data Per Class_2: 40
Runner Episode: 6	Loss: 4.261724	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.482414	Accuracy_2: 0.380	 Current Training Data Per Class_2: 40
Runner Episode: 7	Loss: 4.438034	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.003007	Accuracy_2: 0.780	 Current Training Data Per Class_2: 40
Runner Episode: 8	Loss: 4.023517	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.344477	Accuracy_2: 0.610	 Current Training Data Per Class_2: 40
Runner Episode: 9	Loss: 3.941252	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.236351	Accuracy_2: 0.580	 Current Training Data Per Class_2: 40
Runner Episode: 10	Loss: 4.351219	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.846206	Accuracy_2: 0.540	 Current Training Data Per Class_2: 40
Runner Episode: 11	Loss: 4.212603	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.279119	Accuracy_2: 0.640	 Current Training Data Per Class_2: 40
Runner Episode: 12	Loss: 3.827477	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.463922	Accuracy_2: 0.570	 Current Training Data Per Class_2: 40
Runner Episode: 13	Loss: 4.309518	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.144728	Accuracy_2: 0.680	 Current Training Data Per Class_2: 40
Runner Episode: 14	Loss: 4.700200	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.260702	Accuracy_2: 0.630	 Current Training Data Per Class_2: 40
Runner Episode: 15	Loss: 4.349317	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.196970	Accuracy_2: 0.640	 Current Training Data Per Class_2: 40
Runner Episode: 16	Loss: 4.334883	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.290432	Accuracy_2: 0.530	 Current Training Data Per Class_2: 40
Runner Episode: 17	Loss: 4.129693	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.577436	Accuracy_2: 0.630	 Current Training Data Per Class_2: 40
Runner Episode: 18	Loss: 4.322323	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.111034	Accuracy_2: 0.620	 Current Training Data Per Class_2: 40
Runner Episode: 19	Loss: 3.796116	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.049930	Accuracy_2: 0.690	 Current Training Data Per Class_2: 40
Runner Episode: 20	Loss: 4.076161	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.043042	Accuracy_2: 0.610	 Current Training Data Per Class_2: 40
