Episode: 1: [[0.33333334 0.33333334 0.33333334]] 
Episode: 2: [[0.33323336 0.33343333 0.33343333]] 
Episode: 3: [[0.33323336 0.33343333 0.33343333]] 
Episode: 4: [[0.33323336 0.33343333 0.33343333]] 
Episode: 5: [[0.33323336 0.33343333 0.33343333]] 
Episode: 6: [[0.33323336 0.33343333 0.33343333]] 
Episode: 7: [[0.33323336 0.33343333 0.33343333]] 
Episode: 8: [[0.33323336 0.33343333 0.33343333]] 
Episode: 9: [[0.33323336 0.33343333 0.33343333]] 
Episode: 10: [[0.33323336 0.33343333 0.33343333]] 
Episode: 11: [[0.33323336 0.33343333 0.33343333]] 
Episode: 12: [[0.33323336 0.33343333 0.33343333]] 
Episode: 13: [[0.33323336 0.33343333 0.33343333]] 
Episode: 14: [[0.33323336 0.33343333 0.33343333]] 
