Train Episode: 1	Loss: 0.928691	Accuracy: 0.670	 Current training data: 70
Train Episode: 2	Loss: 0.563230	Accuracy: 0.760	 Current training data: 70
Train Episode: 3	Loss: 0.517706	Accuracy: 0.840	 Current training data: 70
Train Episode: 4	Loss: 0.756634	Accuracy: 0.830	 Current training data: 70
Train Episode: 5	Loss: 0.743825	Accuracy: 0.750	 Current training data: 70
Train Episode: 6	Loss: 0.849888	Accuracy: 0.780	 Current training data: 70
Train Episode: 7	Loss: 0.837021	Accuracy: 0.650	 Current training data: 70
Train Episode: 8	Loss: 0.662301	Accuracy: 0.830	 Current training data: 70
Train Episode: 9	Loss: 0.864293	Accuracy: 0.810	 Current training data: 70
Train Episode: 10	Loss: 0.316989	Accuracy: 0.950	 Current training data: 70
Train Episode: 11	Loss: 0.702170	Accuracy: 0.770	 Current training data: 70
Train Episode: 12	Loss: 0.641286	Accuracy: 0.780	 Current training data: 70
Train Episode: 13	Loss: 1.065418	Accuracy: 0.720	 Current training data: 70
Train Episode: 14	Loss: 0.606817	Accuracy: 0.820	 Current training data: 70
Train Episode: 15	Loss: 0.682697	Accuracy: 0.720	 Current training data: 70
Train Episode: 16	Loss: 0.726513	Accuracy: 0.730	 Current training data: 70
Train Episode: 17	Loss: 0.600948	Accuracy: 0.830	 Current training data: 70
Train Episode: 18	Loss: 0.970170	Accuracy: 0.590	 Current training data: 70
Train Episode: 19	Loss: 0.540630	Accuracy: 0.730	 Current training data: 70
Train Episode: 20	Loss: 0.750081	Accuracy: 0.680	 Current training data: 70
