Train Episode: 1	Loss: 1.344279	Accuracy: 0.400	 Current training data per class: 110
Train Episode: 2	Loss: 1.634682	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 3	Loss: 1.987946	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 4	Loss: 222.851562	Accuracy: 0.180	 Current training data per class: 110
Train Episode: 5	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 110
Train Episode: 6	Loss: 1.614861	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 7	Loss: 1.626719	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 8	Loss: 1.618733	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 9	Loss: 1.615494	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 10	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 110
Train Episode: 11	Loss: 11.870523	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 12	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 110
Train Episode: 13	Loss: 1.840990	Accuracy: 0.210	 Current training data per class: 110
Train Episode: 14	Loss: 1.630072	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 15	Loss: 1.619454	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 16	Loss: 1.614075	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 17	Loss: 1.705235	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 18	Loss: 1.386921	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 19	Loss: 1.626002	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 20	Loss: 3.850121	Accuracy: 0.200	 Current training data per class: 110
