Train Episode: 1	Loss: 3.474946	Accuracy: 0.210	 Current training data per class: 275
Train Episode: 2	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 275
Train Episode: 3	Loss: 2.154313	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 4	Loss: 1.583796	Accuracy: 0.230	 Current training data per class: 275
Train Episode: 5	Loss: 1.740075	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 6	Loss: 2.140869	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 7	Loss: 4.336450	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 8	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 9	Loss: 2.164396	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 10	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 275
Train Episode: 11	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 275
Train Episode: 12	Loss: 1.882008	Accuracy: 0.400	 Current training data per class: 275
Train Episode: 13	Loss: 1.614529	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 14	Loss: 3.503635	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 15	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 275
Train Episode: 16	Loss: 2.004933	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 17	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 275
Train Episode: 18	Loss: 3.850148	Accuracy: 0.400	 Current training data per class: 275
Train Episode: 19	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 275
Train Episode: 20	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 275
