Train Episode: 1	Loss: 70.227783	Accuracy: 0.240	 Current training data per class: 40
Train Episode: 2	Loss: 1.716006	Accuracy: 0.350	 Current training data per class: 40
Train Episode: 3	Loss: 1.636383	Accuracy: 0.200	 Current training data per class: 40
Train Episode: 4	Loss: 1.989948	Accuracy: 0.400	 Current training data per class: 40
Train Episode: 5	Loss: 3.850148	Accuracy: 0.020	 Current training data per class: 40
Train Episode: 6	Loss: 3.850148	Accuracy: 0.170	 Current training data per class: 40
Train Episode: 7	Loss: 1.658113	Accuracy: 0.200	 Current training data per class: 40
Train Episode: 8	Loss: 1.645160	Accuracy: 0.200	 Current training data per class: 40
Train Episode: 9	Loss: 1.681114	Accuracy: 0.200	 Current training data per class: 40
Train Episode: 10	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 40
Train Episode: 11	Loss: 1.721964	Accuracy: 0.200	 Current training data per class: 40
Train Episode: 12	Loss: 1.531289	Accuracy: 0.400	 Current training data per class: 40
Train Episode: 13	Loss: 2.665231	Accuracy: 0.200	 Current training data per class: 40
Train Episode: 14	Loss: 1.793562	Accuracy: 0.200	 Current training data per class: 40
Train Episode: 15	Loss: 1.642348	Accuracy: 0.200	 Current training data per class: 40
Train Episode: 16	Loss: 2.704875	Accuracy: 0.210	 Current training data per class: 40
Train Episode: 17	Loss: 1.679961	Accuracy: 0.200	 Current training data per class: 40
Train Episode: 18	Loss: 3.850148	Accuracy: 0.400	 Current training data per class: 40
Train Episode: 19	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 40
Train Episode: 20	Loss: 1.415804	Accuracy: 0.400	 Current training data per class: 40
