Train Episode: 1	Loss: 1.604162	Accuracy: 0.200	 Current training data: 10
Train Episode: 2	Loss: 1.488010	Accuracy: 0.310	 Current training data: 10
Train Episode: 3	Loss: 1.379930	Accuracy: 0.520	 Current training data: 10
Train Episode: 4	Loss: 1.444510	Accuracy: 0.690	 Current training data: 10
Train Episode: 5	Loss: 1.404078	Accuracy: 0.410	 Current training data: 10
Train Episode: 6	Loss: 1.277282	Accuracy: 0.460	 Current training data: 10
Train Episode: 7	Loss: 1.133275	Accuracy: 0.530	 Current training data: 10
Train Episode: 8	Loss: 0.793792	Accuracy: 0.620	 Current training data: 10
Train Episode: 9	Loss: 1.204454	Accuracy: 0.430	 Current training data: 10
Train Episode: 10	Loss: 1.422629	Accuracy: 0.400	 Current training data: 10
Train Episode: 11	Loss: 0.789707	Accuracy: 0.790	 Current training data: 10
Train Episode: 12	Loss: 1.129572	Accuracy: 0.520	 Current training data: 10
Train Episode: 13	Loss: 0.754764	Accuracy: 0.750	 Current training data: 10
Train Episode: 14	Loss: 0.678229	Accuracy: 0.760	 Current training data: 10
Train Episode: 15	Loss: 1.036721	Accuracy: 0.580	 Current training data: 10
Train Episode: 16	Loss: 1.274461	Accuracy: 0.550	 Current training data: 10
Train Episode: 17	Loss: 0.658723	Accuracy: 0.780	 Current training data: 10
Train Episode: 18	Loss: 0.911180	Accuracy: 0.700	 Current training data: 10
Train Episode: 19	Loss: 0.799795	Accuracy: 0.730	 Current training data: 10
Train Episode: 20	Loss: 0.338679	Accuracy: 0.870	 Current training data: 10
