Train Episode: 1	Loss: 3.800834	Accuracy: 0.370	 Current training data per class: 80
Train Episode: 2	Loss: 1.643420	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 3	Loss: 1.614207	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 4	Loss: 1.424492	Accuracy: 0.410	 Current training data per class: 80
Train Episode: 5	Loss: 1.622890	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 6	Loss: 1.624611	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 7	Loss: 2.819211	Accuracy: 0.280	 Current training data per class: 80
Train Episode: 8	Loss: 1.642083	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 9	Loss: 3.628211	Accuracy: 0.250	 Current training data per class: 80
Train Episode: 10	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 80
Train Episode: 11	Loss: 1.732840	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 12	Loss: 1.383320	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 13	Loss: 1.628105	Accuracy: 0.290	 Current training data per class: 80
Train Episode: 14	Loss: 1.623577	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 15	Loss: 4.705833	Accuracy: 0.210	 Current training data per class: 80
Train Episode: 16	Loss: 2.074669	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 17	Loss: 1.687921	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 18	Loss: 1.340977	Accuracy: 0.400	 Current training data per class: 80
Train Episode: 19	Loss: 1.618230	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 20	Loss: 1.385522	Accuracy: 0.390	 Current training data per class: 80
