Train Episode: 1	Loss: 2.127505	Accuracy: 0.220	 Current training data per class: 5
Train Episode: 2	Loss: 2.272041	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 3	Loss: 1.853345	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 4	Loss: 2.410523	Accuracy: 0.400	 Current training data per class: 5
Train Episode: 5	Loss: 3.504581	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 6	Loss: 2.300227	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 7	Loss: 3.114344	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 8	Loss: 3.213016	Accuracy: 0.210	 Current training data per class: 5
Train Episode: 9	Loss: 5.423171	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 10	Loss: 1.689461	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 11	Loss: 11.121242	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 12	Loss: 2.587592	Accuracy: 0.320	 Current training data per class: 5
Train Episode: 13	Loss: 2.172035	Accuracy: 0.270	 Current training data per class: 5
Train Episode: 14	Loss: 1.792028	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 15	Loss: 1.884194	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 16	Loss: 1.854647	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 17	Loss: 2.772394	Accuracy: 0.050	 Current training data per class: 5
Train Episode: 18	Loss: 1.506678	Accuracy: 0.260	 Current training data per class: 5
Train Episode: 19	Loss: 2.071048	Accuracy: 0.370	 Current training data per class: 5
Train Episode: 20	Loss: 1.597107	Accuracy: 0.400	 Current training data per class: 5
