Train Episode: 1	Loss: 0.856495	Accuracy: 0.710	 Current training data: 30
Train Episode: 2	Loss: 0.616928	Accuracy: 0.770	 Current training data: 30
Train Episode: 3	Loss: 0.553499	Accuracy: 0.840	 Current training data: 30
Train Episode: 4	Loss: 0.647218	Accuracy: 0.780	 Current training data: 30
Train Episode: 5	Loss: 0.634459	Accuracy: 0.790	 Current training data: 30
Train Episode: 6	Loss: 0.364823	Accuracy: 0.930	 Current training data: 30
Train Episode: 7	Loss: 0.456762	Accuracy: 0.830	 Current training data: 30
Train Episode: 8	Loss: 0.665978	Accuracy: 0.780	 Current training data: 30
Train Episode: 9	Loss: 0.534158	Accuracy: 0.810	 Current training data: 30
Train Episode: 10	Loss: 0.306159	Accuracy: 0.920	 Current training data: 30
Train Episode: 11	Loss: 0.901966	Accuracy: 0.740	 Current training data: 30
Train Episode: 12	Loss: 0.443339	Accuracy: 0.870	 Current training data: 30
Train Episode: 13	Loss: 0.484147	Accuracy: 0.830	 Current training data: 30
Train Episode: 14	Loss: 0.418417	Accuracy: 0.850	 Current training data: 30
Train Episode: 15	Loss: 0.549195	Accuracy: 0.780	 Current training data: 30
Train Episode: 16	Loss: 1.190667	Accuracy: 0.590	 Current training data: 30
Train Episode: 17	Loss: 0.742763	Accuracy: 0.720	 Current training data: 30
Train Episode: 18	Loss: 0.203744	Accuracy: 0.950	 Current training data: 30
Train Episode: 19	Loss: 0.588823	Accuracy: 0.860	 Current training data: 30
Train Episode: 20	Loss: 0.454660	Accuracy: 0.840	 Current training data: 30
