Train Episode: 1	Loss: 243.740219	Accuracy: 0.400	 Current training data per class: 130
Train Episode: 2	Loss: 2438.610352	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 3	Loss: 3409.132080	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 4	Loss: 454.526611	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 5	Loss: 76.661057	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 6	Loss: 1175821445595398144.000000	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 7	Loss: 27460.488281	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 8	Loss: 237111926307671248994304.000000	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 9	Loss: 62752.890625	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 10	Loss: 184.526794	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 11	Loss: 1634.583130	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 12	Loss: 7760.604492	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 13	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 14	Loss: 51557990400.000000	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 15	Loss: 59351.695312	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 16	Loss: 392.370117	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 17	Loss: 194.309204	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 18	Loss: 7954.350586	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 19	Loss: 165.056763	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 20	Loss: 23500.275391	Accuracy: 0.200	 Current training data per class: 130
