Train Episode: 1	Loss: 0.664307	Accuracy: 0.740	 Current training data: 50
Train Episode: 2	Loss: 0.307210	Accuracy: 0.910	 Current training data: 50
Train Episode: 3	Loss: 0.634891	Accuracy: 0.770	 Current training data: 50
Train Episode: 4	Loss: 0.468405	Accuracy: 0.820	 Current training data: 50
Train Episode: 5	Loss: 0.559676	Accuracy: 0.780	 Current training data: 50
Train Episode: 6	Loss: 0.229129	Accuracy: 0.910	 Current training data: 50
Train Episode: 7	Loss: 0.465902	Accuracy: 0.870	 Current training data: 50
Train Episode: 8	Loss: 0.221592	Accuracy: 0.900	 Current training data: 50
Train Episode: 9	Loss: 0.213986	Accuracy: 0.930	 Current training data: 50
Train Episode: 10	Loss: 0.190377	Accuracy: 0.920	 Current training data: 50
Train Episode: 11	Loss: 0.144951	Accuracy: 0.960	 Current training data: 50
Train Episode: 12	Loss: 0.389157	Accuracy: 0.850	 Current training data: 50
Train Episode: 13	Loss: 0.153524	Accuracy: 0.920	 Current training data: 50
Train Episode: 14	Loss: 0.264634	Accuracy: 0.910	 Current training data: 50
Train Episode: 15	Loss: 0.087930	Accuracy: 0.980	 Current training data: 50
Train Episode: 16	Loss: 0.706355	Accuracy: 0.710	 Current training data: 50
Train Episode: 17	Loss: 0.106185	Accuracy: 0.970	 Current training data: 50
Train Episode: 18	Loss: 0.343139	Accuracy: 0.860	 Current training data: 50
Train Episode: 19	Loss: 0.164449	Accuracy: 0.940	 Current training data: 50
Train Episode: 20	Loss: 0.088718	Accuracy: 0.970	 Current training data: 50
