Train Episode: 1	Loss: 0.511851	Accuracy: 0.820	 Current training data: 110
Train Episode: 2	Loss: 0.279160	Accuracy: 0.930	 Current training data: 110
Train Episode: 3	Loss: 0.167149	Accuracy: 0.960	 Current training data: 110
Train Episode: 4	Loss: 0.195266	Accuracy: 0.950	 Current training data: 110
Train Episode: 5	Loss: 0.104054	Accuracy: 0.950	 Current training data: 110
Train Episode: 6	Loss: 0.189528	Accuracy: 0.950	 Current training data: 110
Train Episode: 7	Loss: 0.207285	Accuracy: 0.930	 Current training data: 110
Train Episode: 8	Loss: 0.136573	Accuracy: 0.980	 Current training data: 110
Train Episode: 9	Loss: 0.171483	Accuracy: 0.950	 Current training data: 110
Train Episode: 10	Loss: 0.242037	Accuracy: 0.930	 Current training data: 110
Train Episode: 11	Loss: 0.027156	Accuracy: 0.990	 Current training data: 110
Train Episode: 12	Loss: 0.236978	Accuracy: 0.890	 Current training data: 110
Train Episode: 13	Loss: 0.151640	Accuracy: 0.940	 Current training data: 110
Train Episode: 14	Loss: 0.157790	Accuracy: 0.940	 Current training data: 110
Train Episode: 15	Loss: 0.124478	Accuracy: 0.960	 Current training data: 110
Train Episode: 16	Loss: 0.519567	Accuracy: 0.790	 Current training data: 110
Train Episode: 17	Loss: 0.177270	Accuracy: 0.950	 Current training data: 110
Train Episode: 18	Loss: 0.323212	Accuracy: 0.910	 Current training data: 110
Train Episode: 19	Loss: 0.061623	Accuracy: 0.990	 Current training data: 110
Train Episode: 20	Loss: 0.129177	Accuracy: 0.970	 Current training data: 110
