Train Episode: 1	Loss: 1.314355	Accuracy: 0.440	 Current training data per class: 70
Train Episode: 2	Loss: 1.625590	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 3	Loss: 3.255243	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 4	Loss: 1.413398	Accuracy: 0.400	 Current training data per class: 70
Train Episode: 5	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 70
Train Episode: 6	Loss: 1.785274	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 7	Loss: 1.622324	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 8	Loss: 1.899027	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 9	Loss: 1.689223	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 10	Loss: 16.937954	Accuracy: 0.250	 Current training data per class: 70
Train Episode: 11	Loss: 1.632907	Accuracy: 0.280	 Current training data per class: 70
Train Episode: 12	Loss: 5.318708	Accuracy: 0.210	 Current training data per class: 70
Train Episode: 13	Loss: 1.699777	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 14	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 70
Train Episode: 15	Loss: 42.905674	Accuracy: 0.270	 Current training data per class: 70
Train Episode: 16	Loss: 7.811295	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 17	Loss: 1.694182	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 18	Loss: 1.344633	Accuracy: 0.400	 Current training data per class: 70
Train Episode: 19	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 70
Train Episode: 20	Loss: 1.351700	Accuracy: 0.400	 Current training data per class: 70
