Runner Episode: 1	Loss: 4.267905	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.178871	Accuracy_2: 0.770	 Current Training Data Per Class_2: 100
Runner Episode: 2	Loss: 4.478423	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.170257	Accuracy_2: 0.710	 Current Training Data Per Class_2: 100
Runner Episode: 3	Loss: 4.634757	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.336101	Accuracy_2: 0.520	 Current Training Data Per Class_2: 100
Runner Episode: 4	Loss: 4.429812	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.456586	Accuracy_2: 0.530	 Current Training Data Per Class_2: 100
Runner Episode: 5	Loss: 4.984045	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.488527	Accuracy_2: 0.560	 Current Training Data Per Class_2: 100
Runner Episode: 6	Loss: 4.428871	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.301815	Accuracy_2: 0.700	 Current Training Data Per Class_2: 100
Runner Episode: 7	Loss: 4.607354	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.112293	Accuracy_2: 0.740	 Current Training Data Per Class_2: 100
Runner Episode: 8	Loss: 4.601021	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.157122	Accuracy_2: 0.700	 Current Training Data Per Class_2: 100
Runner Episode: 9	Loss: 4.891840	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.501536	Accuracy_2: 0.560	 Current Training Data Per Class_2: 100
Runner Episode: 10	Loss: 4.678347	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.225231	Accuracy_2: 0.680	 Current Training Data Per Class_2: 100
Runner Episode: 11	Loss: 4.445751	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.225639	Accuracy_2: 0.680	 Current Training Data Per Class_2: 100
Runner Episode: 12	Loss: 4.358227	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.291124	Accuracy_2: 0.590	 Current Training Data Per Class_2: 100
Runner Episode: 13	Loss: 4.597286	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.393701	Accuracy_2: 0.600	 Current Training Data Per Class_2: 100
Runner Episode: 14	Loss: 6.109536	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.256490	Accuracy_2: 0.600	 Current Training Data Per Class_2: 100
Runner Episode: 15	Loss: 4.526943	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.148300	Accuracy_2: 0.750	 Current Training Data Per Class_2: 100
Runner Episode: 16	Loss: 4.973333	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.190356	Accuracy_2: 0.690	 Current Training Data Per Class_2: 100
Runner Episode: 17	Loss: 4.468081	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.201423	Accuracy_2: 0.610	 Current Training Data Per Class_2: 100
Runner Episode: 18	Loss: 4.592113	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.604369	Accuracy_2: 0.490	 Current Training Data Per Class_2: 100
Runner Episode: 19	Loss: 4.369254	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.256140	Accuracy_2: 0.640	 Current Training Data Per Class_2: 100
Runner Episode: 20	Loss: 4.494043	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.150205	Accuracy_2: 0.700	 Current Training Data Per Class_2: 100
