Train Episode: 1	Loss: 1.480580	Accuracy: 0.560	 Current training data per class: 120
Train Episode: 2	Loss: 1.641303	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 3	Loss: 1.626025	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 4	Loss: 3.850148	Accuracy: 0.130	 Current training data per class: 120
Train Episode: 5	Loss: 3.850148	Accuracy: 0.050	 Current training data per class: 120
Train Episode: 6	Loss: 1.805782	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 7	Loss: 1.554888	Accuracy: 0.340	 Current training data per class: 120
Train Episode: 8	Loss: 1.621495	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 9	Loss: 1.622110	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 10	Loss: 1.621163	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 11	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 120
Train Episode: 12	Loss: 1.136878	Accuracy: 0.410	 Current training data per class: 120
Train Episode: 13	Loss: 1.613610	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 14	Loss: 1.638615	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 15	Loss: 1.761571	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 16	Loss: 3.083553	Accuracy: 0.140	 Current training data per class: 120
Train Episode: 17	Loss: 3.850140	Accuracy: 0.000	 Current training data per class: 120
Train Episode: 18	Loss: 1.399208	Accuracy: 0.400	 Current training data per class: 120
Train Episode: 19	Loss: 1.626421	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 20	Loss: 1.342491	Accuracy: 0.400	 Current training data per class: 120
