Train Episode: 1	Loss: 1.417666	Accuracy: 0.420	 Current training data per class: 170
Train Episode: 2	Loss: 1.669701	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 3	Loss: 1.759289	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 4	Loss: 1.453900	Accuracy: 0.400	 Current training data per class: 170
Train Episode: 5	Loss: 12.852056	Accuracy: 0.460	 Current training data per class: 170
Train Episode: 6	Loss: 2.021142	Accuracy: 0.360	 Current training data per class: 170
Train Episode: 7	Loss: 1.985200	Accuracy: 0.370	 Current training data per class: 170
Train Episode: 8	Loss: 1.620358	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 9	Loss: 1.642026	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 10	Loss: 1.659600	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 11	Loss: 1.651918	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 12	Loss: 79.812836	Accuracy: 0.310	 Current training data per class: 170
Train Episode: 13	Loss: 1.620688	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 14	Loss: 1.703958	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 15	Loss: 1.802859	Accuracy: 0.340	 Current training data per class: 170
Train Episode: 16	Loss: 2.290775	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 17	Loss: 1.676043	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 18	Loss: 1.346890	Accuracy: 0.400	 Current training data per class: 170
Train Episode: 19	Loss: 2.269093	Accuracy: 0.510	 Current training data per class: 170
Train Episode: 20	Loss: 3.035857	Accuracy: 0.200	 Current training data per class: 170
