Train Episode: 1	Loss: 1.379871	Accuracy: 0.250	 Current training data per class: 120
Train Episode: 2	Loss: 1.655052	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 3	Loss: 7.770835	Accuracy: 0.220	 Current training data per class: 120
Train Episode: 4	Loss: 1.370201	Accuracy: 0.400	 Current training data per class: 120
Train Episode: 5	Loss: 1.614365	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 6	Loss: 1.655814	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 7	Loss: 1.709033	Accuracy: 0.300	 Current training data per class: 120
Train Episode: 8	Loss: 1.627516	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 9	Loss: 1.642841	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 10	Loss: 1.645245	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 11	Loss: 1.622572	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 12	Loss: 1.748748	Accuracy: 0.220	 Current training data per class: 120
Train Episode: 13	Loss: 1.617782	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 14	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 120
Train Episode: 15	Loss: 1.685080	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 16	Loss: 1.656619	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 17	Loss: 1.662290	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 18	Loss: 1.350808	Accuracy: 0.400	 Current training data per class: 120
Train Episode: 19	Loss: 3.704617	Accuracy: 0.260	 Current training data per class: 120
Train Episode: 20	Loss: 1.342258	Accuracy: 0.400	 Current training data per class: 120
