Train Episode: 1	Loss: 1.251978	Accuracy: 0.380	 Current training data per class: 225
Train Episode: 2	Loss: 1.744829	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 3	Loss: 1.713591	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 4	Loss: 1.346031	Accuracy: 0.400	 Current training data per class: 225
Train Episode: 5	Loss: 1.631925	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 6	Loss: 1.624596	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 7	Loss: 1.756470	Accuracy: 0.180	 Current training data per class: 225
Train Episode: 8	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 9	Loss: 1.596850	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 10	Loss: 1.641856	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 11	Loss: 1.612474	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 12	Loss: 1.355159	Accuracy: 0.400	 Current training data per class: 225
Train Episode: 13	Loss: 1.785076	Accuracy: 0.210	 Current training data per class: 225
Train Episode: 14	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 225
Train Episode: 15	Loss: 1.599553	Accuracy: 0.210	 Current training data per class: 225
Train Episode: 16	Loss: 1.592615	Accuracy: 0.250	 Current training data per class: 225
Train Episode: 17	Loss: 1.784126	Accuracy: 0.150	 Current training data per class: 225
Train Episode: 18	Loss: 2.383065	Accuracy: 0.340	 Current training data per class: 225
Train Episode: 19	Loss: 1.684423	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 20	Loss: 1.348518	Accuracy: 0.400	 Current training data per class: 225
