Train Episode: 1	Loss: 0.662546	Accuracy: 0.810	 Current training data: 130
Train Episode: 2	Loss: 0.451802	Accuracy: 0.840	 Current training data: 130
Train Episode: 3	Loss: 0.557915	Accuracy: 0.870	 Current training data: 130
Train Episode: 4	Loss: 0.331940	Accuracy: 0.850	 Current training data: 130
Train Episode: 5	Loss: 0.391360	Accuracy: 0.860	 Current training data: 130
Train Episode: 6	Loss: 0.341200	Accuracy: 0.890	 Current training data: 130
Train Episode: 7	Loss: 0.388267	Accuracy: 0.870	 Current training data: 130
Train Episode: 8	Loss: 0.261797	Accuracy: 0.910	 Current training data: 130
Train Episode: 9	Loss: 0.168713	Accuracy: 0.950	 Current training data: 130
Train Episode: 10	Loss: 0.345008	Accuracy: 0.900	 Current training data: 130
Train Episode: 11	Loss: 0.385536	Accuracy: 0.910	 Current training data: 130
Train Episode: 12	Loss: 0.131755	Accuracy: 0.970	 Current training data: 130
Train Episode: 13	Loss: 0.403822	Accuracy: 0.890	 Current training data: 130
Train Episode: 14	Loss: 0.167055	Accuracy: 0.930	 Current training data: 130
Train Episode: 15	Loss: 0.412993	Accuracy: 0.840	 Current training data: 130
Train Episode: 16	Loss: 0.523221	Accuracy: 0.800	 Current training data: 130
Train Episode: 17	Loss: 0.453304	Accuracy: 0.880	 Current training data: 130
Train Episode: 18	Loss: 0.086347	Accuracy: 0.970	 Current training data: 130
Train Episode: 19	Loss: 0.343337	Accuracy: 0.900	 Current training data: 130
Train Episode: 20	Loss: 0.240847	Accuracy: 0.930	 Current training data: 130
