Train Episode: 1	Loss: 1.613237	Accuracy: 0.320	 Current training data: 100
Train Episode: 2	Loss: 1.385755	Accuracy: 0.455	 Current training data: 100
Train Episode: 3	Loss: 1.471762	Accuracy: 0.370	 Current training data: 100
Train Episode: 4	Loss: 1.553320	Accuracy: 0.400	 Current training data: 100
Train Episode: 5	Loss: 1.466322	Accuracy: 0.295	 Current training data: 100
Train Episode: 6	Loss: 1.439959	Accuracy: 0.400	 Current training data: 100
Train Episode: 7	Loss: 1.480904	Accuracy: 0.510	 Current training data: 100
Train Episode: 8	Loss: 1.487040	Accuracy: 0.400	 Current training data: 100
Train Episode: 9	Loss: 1.419414	Accuracy: 0.365	 Current training data: 100
Train Episode: 10	Loss: 1.564388	Accuracy: 0.325	 Current training data: 100
Train Episode: 11	Loss: 1.534654	Accuracy: 0.305	 Current training data: 100
Train Episode: 12	Loss: 1.589510	Accuracy: 0.345	 Current training data: 100
Train Episode: 13	Loss: 1.470359	Accuracy: 0.325	 Current training data: 100
Train Episode: 14	Loss: 1.653058	Accuracy: 0.240	 Current training data: 100
Train Episode: 15	Loss: 1.680261	Accuracy: 0.245	 Current training data: 100
Train Episode: 16	Loss: 1.419569	Accuracy: 0.350	 Current training data: 100
Train Episode: 17	Loss: 1.407357	Accuracy: 0.385	 Current training data: 100
Train Episode: 18	Loss: 1.521114	Accuracy: 0.425	 Current training data: 100
Train Episode: 19	Loss: 1.582308	Accuracy: 0.305	 Current training data: 100
Train Episode: 20	Loss: 1.512688	Accuracy: 0.310	 Current training data: 100
