Train Episode: 1	Loss: 1.468118	Accuracy: 0.460	 Current training data: 60
Train Episode: 2	Loss: 1.526364	Accuracy: 0.390	 Current training data: 60
Train Episode: 3	Loss: 1.434509	Accuracy: 0.380	 Current training data: 60
Train Episode: 4	Loss: 1.523852	Accuracy: 0.260	 Current training data: 60
Train Episode: 5	Loss: 1.662182	Accuracy: 0.250	 Current training data: 60
Train Episode: 6	Loss: 1.534904	Accuracy: 0.210	 Current training data: 60
Train Episode: 7	Loss: 1.356511	Accuracy: 0.350	 Current training data: 60
Train Episode: 8	Loss: 1.589529	Accuracy: 0.320	 Current training data: 60
Train Episode: 9	Loss: 1.509575	Accuracy: 0.260	 Current training data: 60
Train Episode: 10	Loss: 1.608362	Accuracy: 0.200	 Current training data: 60
Train Episode: 11	Loss: 1.461265	Accuracy: 0.510	 Current training data: 60
Train Episode: 12	Loss: 1.183935	Accuracy: 0.490	 Current training data: 60
Train Episode: 13	Loss: 1.134934	Accuracy: 0.410	 Current training data: 60
Train Episode: 14	Loss: 0.936122	Accuracy: 0.610	 Current training data: 60
Train Episode: 15	Loss: 1.532113	Accuracy: 0.310	 Current training data: 60
Train Episode: 16	Loss: 1.383466	Accuracy: 0.220	 Current training data: 60
Train Episode: 17	Loss: 1.469566	Accuracy: 0.320	 Current training data: 60
Train Episode: 18	Loss: 1.547024	Accuracy: 0.240	 Current training data: 60
Train Episode: 19	Loss: 1.519232	Accuracy: 0.340	 Current training data: 60
Train Episode: 20	Loss: 1.578016	Accuracy: 0.200	 Current training data: 60
