Runner Episode: 1	Loss: 2.978430	Accuracy: 0.400 	 Current Training Data Per Class: 80
Runner Episode: 2	Loss: 2.357505	Accuracy: 0.200 	 Current Training Data Per Class: 80
Runner Episode: 3	Loss: 3.040155	Accuracy: 0.200 	 Current Training Data Per Class: 80
Runner Episode: 4	Loss: 2.760486	Accuracy: 0.220 	 Current Training Data Per Class: 80
Runner Episode: 5	Loss: 3.285708	Accuracy: 0.460 	 Current Training Data Per Class: 80
Runner Episode: 6	Loss: 3.070910	Accuracy: 0.200 	 Current Training Data Per Class: 80
Runner Episode: 7	Loss: 2.417208	Accuracy: 0.280 	 Current Training Data Per Class: 80
Runner Episode: 8	Loss: 2.623705	Accuracy: 0.220 	 Current Training Data Per Class: 80
Runner Episode: 9	Loss: 2.785219	Accuracy: 0.200 	 Current Training Data Per Class: 80
Runner Episode: 10	Loss: 2.461429	Accuracy: 0.260 	 Current Training Data Per Class: 80
Runner Episode: 11	Loss: 2.703696	Accuracy: 0.180 	 Current Training Data Per Class: 80
Runner Episode: 12	Loss: 2.572883	Accuracy: 0.400 	 Current Training Data Per Class: 80
Runner Episode: 13	Loss: 2.584827	Accuracy: 0.200 	 Current Training Data Per Class: 80
Runner Episode: 14	Loss: 1.479338	Accuracy: 0.340 	 Current Training Data Per Class: 80
Runner Episode: 15	Loss: 1.881733	Accuracy: 0.200 	 Current Training Data Per Class: 80
Runner Episode: 16	Loss: 2.209894	Accuracy: 0.300 	 Current Training Data Per Class: 80
Runner Episode: 17	Loss: 2.190863	Accuracy: 0.220 	 Current Training Data Per Class: 80
Runner Episode: 18	Loss: 2.231376	Accuracy: 0.400 	 Current Training Data Per Class: 80
Runner Episode: 19	Loss: 2.230484	Accuracy: 0.200 	 Current Training Data Per Class: 80
Runner Episode: 20	Loss: 2.502361	Accuracy: 0.200 	 Current Training Data Per Class: 80
