Train Episode: 1	Loss: 3.577939	Accuracy: 0.480	 Current training data per class: 225
Train Episode: 2	Loss: 1.789796	Accuracy: 0.190	 Current training data per class: 225
Train Episode: 3	Loss: 1.639761	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 4	Loss: 1.361124	Accuracy: 0.400	 Current training data per class: 225
Train Episode: 5	Loss: 1.616806	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 6	Loss: 1.618618	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 7	Loss: 1.621697	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 8	Loss: 1.679770	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 9	Loss: 4.279117	Accuracy: 0.380	 Current training data per class: 225
Train Episode: 10	Loss: 1.663598	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 11	Loss: 1.631652	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 12	Loss: 5.982328	Accuracy: 0.740	 Current training data per class: 225
Train Episode: 13	Loss: 1.693805	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 14	Loss: 1.620145	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 15	Loss: 1.702961	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 16	Loss: 1.651672	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 17	Loss: 1.951703	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 18	Loss: 1.362926	Accuracy: 0.400	 Current training data per class: 225
Train Episode: 19	Loss: 1.720402	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 20	Loss: 1.337289	Accuracy: 0.400	 Current training data per class: 225
