Runner Episode: 1	Loss: 4.177905	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.114514	Accuracy_2: 0.670	 Current Training Data Per Class_2: 60
Runner Episode: 2	Loss: 4.208533	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.307917	Accuracy_2: 0.640	 Current Training Data Per Class_2: 60
Runner Episode: 3	Loss: 4.769983	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.540444	Accuracy_2: 0.570	 Current Training Data Per Class_2: 60
Runner Episode: 4	Loss: 4.052146	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.463464	Accuracy_2: 0.540	 Current Training Data Per Class_2: 60
Runner Episode: 5	Loss: 4.806899	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.294935	Accuracy_2: 0.510	 Current Training Data Per Class_2: 60
Runner Episode: 6	Loss: 4.259419	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.178511	Accuracy_2: 0.720	 Current Training Data Per Class_2: 60
Runner Episode: 7	Loss: 4.718634	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 0.903689	Accuracy_2: 0.740	 Current Training Data Per Class_2: 60
Runner Episode: 8	Loss: 4.342448	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.242180	Accuracy_2: 0.660	 Current Training Data Per Class_2: 60
Runner Episode: 9	Loss: 4.211589	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.218465	Accuracy_2: 0.720	 Current Training Data Per Class_2: 60
Runner Episode: 10	Loss: 4.377968	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.192155	Accuracy_2: 0.730	 Current Training Data Per Class_2: 60
Runner Episode: 11	Loss: 4.822874	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.570758	Accuracy_2: 0.450	 Current Training Data Per Class_2: 60
Runner Episode: 12	Loss: 4.130993	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.004002	Accuracy_2: 0.720	 Current Training Data Per Class_2: 60
Runner Episode: 13	Loss: 4.765093	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.303663	Accuracy_2: 0.620	 Current Training Data Per Class_2: 60
Runner Episode: 14	Loss: 4.753014	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.216187	Accuracy_2: 0.640	 Current Training Data Per Class_2: 60
Runner Episode: 15	Loss: 4.339115	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.059803	Accuracy_2: 0.760	 Current Training Data Per Class_2: 60
Runner Episode: 16	Loss: 4.700443	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.427008	Accuracy_2: 0.550	 Current Training Data Per Class_2: 60
Runner Episode: 17	Loss: 4.173905	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.399882	Accuracy_2: 0.600	 Current Training Data Per Class_2: 60
Runner Episode: 18	Loss: 4.121861	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.214926	Accuracy_2: 0.590	 Current Training Data Per Class_2: 60
Runner Episode: 19	Loss: 4.503609	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.248161	Accuracy_2: 0.550	 Current Training Data Per Class_2: 60
Runner Episode: 20	Loss: 4.238869	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.059224	Accuracy_2: 0.750	 Current Training Data Per Class_2: 60
