Train Episode: 1	Loss: 1.487388	Accuracy: 0.410	 Current training data per class: 200
Train Episode: 2	Loss: 1.611718	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 3	Loss: 1.788446	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 4	Loss: 1.462725	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 5	Loss: 1.617089	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 6	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 7	Loss: 1.764052	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 8	Loss: 1.781731	Accuracy: 0.260	 Current training data per class: 200
Train Episode: 9	Loss: 1.640798	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 10	Loss: 1.854075	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 11	Loss: 1.615696	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 12	Loss: 1.434726	Accuracy: 0.400	 Current training data per class: 200
Train Episode: 13	Loss: 1.918178	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 14	Loss: 3.130199	Accuracy: 0.330	 Current training data per class: 200
Train Episode: 15	Loss: 1.682032	Accuracy: 0.300	 Current training data per class: 200
Train Episode: 16	Loss: 1.623956	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 17	Loss: 1.707833	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 18	Loss: 1.383074	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 19	Loss: 1.801043	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 20	Loss: 8.379024	Accuracy: 0.440	 Current training data per class: 200
