Train Episode: 1	Loss: 1.617361	Accuracy: 0.390	 Current training data per class: 120
Train Episode: 2	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 120
Train Episode: 3	Loss: 3.850148	Accuracy: 0.150	 Current training data per class: 120
Train Episode: 4	Loss: 1.424847	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 5	Loss: 1.627832	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 6	Loss: 1.615512	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 7	Loss: 1.615628	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 8	Loss: 1.614419	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 9	Loss: 3.850148	Accuracy: 0.130	 Current training data per class: 120
Train Episode: 10	Loss: 3.850148	Accuracy: 0.050	 Current training data per class: 120
Train Episode: 11	Loss: 1.945886	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 12	Loss: 1.359596	Accuracy: 0.400	 Current training data per class: 120
Train Episode: 13	Loss: 1.670635	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 14	Loss: 1.636210	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 15	Loss: 1.618059	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 16	Loss: 1.720094	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 17	Loss: 1.732301	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 18	Loss: 3.850148	Accuracy: 0.400	 Current training data per class: 120
Train Episode: 19	Loss: 1.674755	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 20	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 120
