Runner Episode: 1	Loss: 3.351596	Accuracy: 0.020 	 Current Training Data Per Class: 40	Loss_2: 1.908001	Accuracy_2: 0.450	 Current Training Data Per Class_2: 10
Runner Episode: 2	Loss: 2.983934	Accuracy: 0.040 	 Current Training Data Per Class: 40	Loss_2: 1.776982	Accuracy_2: 0.330	 Current Training Data Per Class_2: 10
Runner Episode: 3	Loss: 3.392254	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 2.423956	Accuracy_2: 0.200	 Current Training Data Per Class_2: 10
Runner Episode: 4	Loss: 2.879474	Accuracy: 0.060 	 Current Training Data Per Class: 40	Loss_2: 1.559573	Accuracy_2: 0.470	 Current Training Data Per Class_2: 10
Runner Episode: 5	Loss: 3.401802	Accuracy: 0.010 	 Current Training Data Per Class: 40	Loss_2: 2.219215	Accuracy_2: 0.260	 Current Training Data Per Class_2: 10
Runner Episode: 6	Loss: 3.166095	Accuracy: 0.050 	 Current Training Data Per Class: 40	Loss_2: 1.776067	Accuracy_2: 0.370	 Current Training Data Per Class_2: 10
Runner Episode: 7	Loss: 3.069083	Accuracy: 0.020 	 Current Training Data Per Class: 40	Loss_2: 2.168875	Accuracy_2: 0.320	 Current Training Data Per Class_2: 10
Runner Episode: 8	Loss: 2.820037	Accuracy: 0.060 	 Current Training Data Per Class: 40	Loss_2: 1.967075	Accuracy_2: 0.370	 Current Training Data Per Class_2: 10
Runner Episode: 9	Loss: 2.995107	Accuracy: 0.260 	 Current Training Data Per Class: 40	Loss_2: 2.627255	Accuracy_2: 0.410	 Current Training Data Per Class_2: 10
Runner Episode: 10	Loss: 3.522111	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 2.143591	Accuracy_2: 0.290	 Current Training Data Per Class_2: 10
Runner Episode: 11	Loss: 3.549051	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.954195	Accuracy_2: 0.370	 Current Training Data Per Class_2: 10
Runner Episode: 12	Loss: 3.066551	Accuracy: 0.050 	 Current Training Data Per Class: 40	Loss_2: 1.429336	Accuracy_2: 0.520	 Current Training Data Per Class_2: 10
Runner Episode: 13	Loss: 3.626682	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.867900	Accuracy_2: 0.400	 Current Training Data Per Class_2: 10
Runner Episode: 14	Loss: 4.170982	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 2.153039	Accuracy_2: 0.320	 Current Training Data Per Class_2: 10
Runner Episode: 15	Loss: 3.481891	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 2.184098	Accuracy_2: 0.220	 Current Training Data Per Class_2: 10
Runner Episode: 16	Loss: 3.328409	Accuracy: 0.040 	 Current Training Data Per Class: 40	Loss_2: 2.172662	Accuracy_2: 0.380	 Current Training Data Per Class_2: 10
Runner Episode: 17	Loss: 3.103618	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.633306	Accuracy_2: 0.570	 Current Training Data Per Class_2: 10
Runner Episode: 18	Loss: 3.274755	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 2.139793	Accuracy_2: 0.370	 Current Training Data Per Class_2: 10
Runner Episode: 19	Loss: 3.040929	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.604719	Accuracy_2: 0.410	 Current Training Data Per Class_2: 10
Runner Episode: 20	Loss: 3.037896	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.661296	Accuracy_2: 0.530	 Current Training Data Per Class_2: 10
