Runner Episode: 1	Loss: 0.386058	Accuracy: 0.880 	 Current Training Data Per Class: 250
Runner Episode: 2	Loss: 0.678578	Accuracy: 0.840 	 Current Training Data Per Class: 250
Runner Episode: 3	Loss: 0.791644	Accuracy: 0.760 	 Current Training Data Per Class: 250
Runner Episode: 4	Loss: 0.619188	Accuracy: 0.770 	 Current Training Data Per Class: 250
Runner Episode: 5	Loss: 0.520703	Accuracy: 0.820 	 Current Training Data Per Class: 250
Runner Episode: 6	Loss: 0.560413	Accuracy: 0.840 	 Current Training Data Per Class: 250
Runner Episode: 7	Loss: 0.792151	Accuracy: 0.730 	 Current Training Data Per Class: 250
Runner Episode: 8	Loss: 0.752245	Accuracy: 0.760 	 Current Training Data Per Class: 250
Runner Episode: 9	Loss: 0.682110	Accuracy: 0.830 	 Current Training Data Per Class: 250
Runner Episode: 10	Loss: 0.629187	Accuracy: 0.810 	 Current Training Data Per Class: 250
Runner Episode: 11	Loss: 0.684184	Accuracy: 0.830 	 Current Training Data Per Class: 250
Runner Episode: 12	Loss: 0.516271	Accuracy: 0.830 	 Current Training Data Per Class: 250
Runner Episode: 13	Loss: 0.579085	Accuracy: 0.870 	 Current Training Data Per Class: 250
Runner Episode: 14	Loss: 0.534001	Accuracy: 0.830 	 Current Training Data Per Class: 250
Runner Episode: 15	Loss: 0.719622	Accuracy: 0.730 	 Current Training Data Per Class: 250
Runner Episode: 16	Loss: 0.519887	Accuracy: 0.840 	 Current Training Data Per Class: 250
Runner Episode: 17	Loss: 0.602389	Accuracy: 0.770 	 Current Training Data Per Class: 250
Runner Episode: 18	Loss: 0.447003	Accuracy: 0.870 	 Current Training Data Per Class: 250
Runner Episode: 19	Loss: 0.735972	Accuracy: 0.700 	 Current Training Data Per Class: 250
Runner Episode: 20	Loss: 0.767722	Accuracy: 0.730 	 Current Training Data Per Class: 250
