Train Episode: 1	Loss: 1.682621	Accuracy: 0.210	 Current training data: 40
Train Episode: 2	Loss: 1.405789	Accuracy: 0.300	 Current training data: 40
Train Episode: 3	Loss: 0.821112	Accuracy: 0.840	 Current training data: 40
Train Episode: 4	Loss: 1.256030	Accuracy: 0.580	 Current training data: 40
Train Episode: 5	Loss: 1.375052	Accuracy: 0.290	 Current training data: 40
Train Episode: 6	Loss: 1.358611	Accuracy: 0.500	 Current training data: 40
Train Episode: 7	Loss: 1.146715	Accuracy: 0.380	 Current training data: 40
Train Episode: 8	Loss: 1.399655	Accuracy: 0.360	 Current training data: 40
Train Episode: 9	Loss: 1.241422	Accuracy: 0.450	 Current training data: 40
Train Episode: 10	Loss: 1.196591	Accuracy: 0.430	 Current training data: 40
Train Episode: 11	Loss: 1.185121	Accuracy: 0.450	 Current training data: 40
Train Episode: 12	Loss: 1.326186	Accuracy: 0.400	 Current training data: 40
Train Episode: 13	Loss: 1.381961	Accuracy: 0.350	 Current training data: 40
Train Episode: 14	Loss: 1.200434	Accuracy: 0.530	 Current training data: 40
Train Episode: 15	Loss: 1.089306	Accuracy: 0.570	 Current training data: 40
Train Episode: 16	Loss: 1.151091	Accuracy: 0.480	 Current training data: 40
Train Episode: 17	Loss: 1.333921	Accuracy: 0.470	 Current training data: 40
Train Episode: 18	Loss: 1.494187	Accuracy: 0.450	 Current training data: 40
Train Episode: 19	Loss: 1.147249	Accuracy: 0.620	 Current training data: 40
Train Episode: 20	Loss: 1.132330	Accuracy: 0.490	 Current training data: 40
