Train Episode: 1	Loss: 2.079456	Accuracy: 0.390	 Current training data per class: 120
Train Episode: 2	Loss: 1.624308	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 3	Loss: 2.012061	Accuracy: 0.180	 Current training data per class: 120
Train Episode: 4	Loss: 1.341362	Accuracy: 0.400	 Current training data per class: 120
Train Episode: 5	Loss: 1.614475	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 6	Loss: 1.661851	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 7	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 120
Train Episode: 8	Loss: 1.646961	Accuracy: 0.190	 Current training data per class: 120
Train Episode: 9	Loss: 1.635235	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 10	Loss: 1.639761	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 11	Loss: 3.845051	Accuracy: 0.000	 Current training data per class: 120
Train Episode: 12	Loss: 2.326192	Accuracy: 0.400	 Current training data per class: 120
Train Episode: 13	Loss: 1.615484	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 14	Loss: 3.780512	Accuracy: 0.010	 Current training data per class: 120
Train Episode: 15	Loss: 1.616099	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 16	Loss: 1.640106	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 17	Loss: 1.607399	Accuracy: 0.210	 Current training data per class: 120
Train Episode: 18	Loss: 1.348908	Accuracy: 0.400	 Current training data per class: 120
Train Episode: 19	Loss: 1.636371	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 20	Loss: 1.355300	Accuracy: 0.400	 Current training data per class: 120
