Train Episode: 1	Loss: 1.115117	Accuracy: 0.540	 Current training data per class: 250
Train Episode: 2	Loss: 1.718966	Accuracy: 0.260	 Current training data per class: 250
Train Episode: 3	Loss: 1.630602	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 4	Loss: 1.468674	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 5	Loss: 1.397420	Accuracy: 0.380	 Current training data per class: 250
Train Episode: 6	Loss: 1.723257	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 7	Loss: 1.655137	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 8	Loss: 1.649825	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 9	Loss: 2.219246	Accuracy: 0.300	 Current training data per class: 250
Train Episode: 10	Loss: 1.857386	Accuracy: 0.340	 Current training data per class: 250
Train Episode: 11	Loss: 3.640842	Accuracy: 0.230	 Current training data per class: 250
Train Episode: 12	Loss: 1.455146	Accuracy: 0.400	 Current training data per class: 250
Train Episode: 13	Loss: 1.881014	Accuracy: 0.320	 Current training data per class: 250
Train Episode: 14	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 250
Train Episode: 15	Loss: 1.685813	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 16	Loss: 1.752056	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 17	Loss: 1.690336	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 18	Loss: 1.356724	Accuracy: 0.400	 Current training data per class: 250
Train Episode: 19	Loss: 1.700871	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 20	Loss: 1.421458	Accuracy: 0.400	 Current training data per class: 250
