Train Episode: 1	Loss: 0.807899	Accuracy: 0.740	 Current training data: 40
Train Episode: 2	Loss: 0.631898	Accuracy: 0.800	 Current training data: 40
Train Episode: 3	Loss: 0.466997	Accuracy: 0.860	 Current training data: 40
Train Episode: 4	Loss: 0.772457	Accuracy: 0.730	 Current training data: 40
Train Episode: 5	Loss: 0.528329	Accuracy: 0.790	 Current training data: 40
Train Episode: 6	Loss: 0.268360	Accuracy: 0.910	 Current training data: 40
Train Episode: 7	Loss: 0.499998	Accuracy: 0.880	 Current training data: 40
Train Episode: 8	Loss: 0.509185	Accuracy: 0.830	 Current training data: 40
Train Episode: 9	Loss: 0.343193	Accuracy: 0.900	 Current training data: 40
Train Episode: 10	Loss: 0.253424	Accuracy: 0.930	 Current training data: 40
Train Episode: 11	Loss: 0.664192	Accuracy: 0.760	 Current training data: 40
Train Episode: 12	Loss: 0.315112	Accuracy: 0.900	 Current training data: 40
Train Episode: 13	Loss: 0.420958	Accuracy: 0.860	 Current training data: 40
Train Episode: 14	Loss: 0.252702	Accuracy: 0.910	 Current training data: 40
Train Episode: 15	Loss: 0.295398	Accuracy: 0.900	 Current training data: 40
Train Episode: 16	Loss: 0.797581	Accuracy: 0.640	 Current training data: 40
Train Episode: 17	Loss: 0.636995	Accuracy: 0.790	 Current training data: 40
Train Episode: 18	Loss: 0.098353	Accuracy: 0.990	 Current training data: 40
Train Episode: 19	Loss: 0.473113	Accuracy: 0.860	 Current training data: 40
Train Episode: 20	Loss: 0.214033	Accuracy: 0.950	 Current training data: 40
