Train Episode: 1	Loss: 3.828841	Accuracy: 0.300	 Current training data per class: 160
Train Episode: 2	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 160
Train Episode: 3	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 4	Loss: 1.346649	Accuracy: 0.400	 Current training data per class: 160
Train Episode: 5	Loss: 3.850147	Accuracy: 0.130	 Current training data per class: 160
Train Episode: 6	Loss: 1.633109	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 7	Loss: 1.680467	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 8	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 9	Loss: 1.620539	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 10	Loss: 13.563690	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 11	Loss: 2.099029	Accuracy: 0.190	 Current training data per class: 160
Train Episode: 12	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 160
Train Episode: 13	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 14	Loss: 1.672403	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 15	Loss: 1.793835	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 16	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 17	Loss: 1.617678	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 18	Loss: 1.393031	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 19	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 20	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 160
