Train Episode: 1	Loss: 1.534412	Accuracy: 0.460	 Current training data per class: 90
Train Episode: 2	Loss: 1.626217	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 3	Loss: 1.625525	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 4	Loss: 1.377601	Accuracy: 0.410	 Current training data per class: 90
Train Episode: 5	Loss: 1.627519	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 6	Loss: 1.629435	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 7	Loss: 1.641353	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 8	Loss: 1.618920	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 9	Loss: 1.636165	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 10	Loss: 1.625181	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 11	Loss: 1.640166	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 12	Loss: 1.358766	Accuracy: 0.470	 Current training data per class: 90
Train Episode: 13	Loss: 4.120272	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 14	Loss: 1.574275	Accuracy: 0.370	 Current training data per class: 90
Train Episode: 15	Loss: 1.642623	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 16	Loss: 1.635031	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 17	Loss: 1.644552	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 18	Loss: 1.325325	Accuracy: 0.420	 Current training data per class: 90
Train Episode: 19	Loss: 1.620287	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 20	Loss: 1.380864	Accuracy: 0.200	 Current training data per class: 90
