Train Episode: 1	Loss: 1.237310	Accuracy: 0.440	 Current training data per class: 160
Train Episode: 2	Loss: 1.649204	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 3	Loss: 2.098820	Accuracy: 0.190	 Current training data per class: 160
Train Episode: 4	Loss: 1.256162	Accuracy: 0.450	 Current training data per class: 160
Train Episode: 5	Loss: 1.646040	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 6	Loss: 1.445347	Accuracy: 0.340	 Current training data per class: 160
Train Episode: 7	Loss: 1.648630	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 8	Loss: 1.614269	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 9	Loss: 1.621904	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 10	Loss: 1.616343	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 11	Loss: 1.637846	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 12	Loss: 1.338505	Accuracy: 0.400	 Current training data per class: 160
Train Episode: 13	Loss: 1.753825	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 14	Loss: 1.622584	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 15	Loss: 1.650223	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 16	Loss: 1.633933	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 17	Loss: 1.645954	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 18	Loss: 3.850148	Accuracy: 0.400	 Current training data per class: 160
Train Episode: 19	Loss: 1.647305	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 20	Loss: 1.405702	Accuracy: 0.400	 Current training data per class: 160
