Train Episode: 1	Loss: 0.382134	Accuracy: 0.900	 Current training data: 225
Train Episode: 2	Loss: 0.628923	Accuracy: 0.740	 Current training data: 225
Train Episode: 3	Loss: 0.564583	Accuracy: 0.840	 Current training data: 225
Train Episode: 4	Loss: 0.432951	Accuracy: 0.870	 Current training data: 225
Train Episode: 5	Loss: 0.785111	Accuracy: 0.770	 Current training data: 225
Train Episode: 6	Loss: 0.428607	Accuracy: 0.860	 Current training data: 225
Train Episode: 7	Loss: 0.460551	Accuracy: 0.770	 Current training data: 225
Train Episode: 8	Loss: 0.345052	Accuracy: 0.960	 Current training data: 225
Train Episode: 9	Loss: 0.557686	Accuracy: 0.800	 Current training data: 225
Train Episode: 10	Loss: 0.268244	Accuracy: 0.930	 Current training data: 225
Train Episode: 11	Loss: 0.276110	Accuracy: 0.920	 Current training data: 225
Train Episode: 12	Loss: 0.260264	Accuracy: 0.920	 Current training data: 225
Train Episode: 13	Loss: 0.565229	Accuracy: 0.820	 Current training data: 225
Train Episode: 14	Loss: 0.371809	Accuracy: 0.910	 Current training data: 225
Train Episode: 15	Loss: 0.316777	Accuracy: 0.910	 Current training data: 225
Train Episode: 16	Loss: 1.654469	Accuracy: 0.690	 Current training data: 225
Train Episode: 17	Loss: 0.358082	Accuracy: 0.910	 Current training data: 225
Train Episode: 18	Loss: 0.858734	Accuracy: 0.750	 Current training data: 225
Train Episode: 19	Loss: 0.454592	Accuracy: 0.880	 Current training data: 225
Train Episode: 20	Loss: 0.454452	Accuracy: 0.750	 Current training data: 225
