Train Episode: 1	Loss: 168.674866	Accuracy: 0.530	 Current training data per class: 140
Train Episode: 2	Loss: 1.632831	Accuracy: 0.200	 Current training data per class: 140
Train Episode: 3	Loss: 1.716941	Accuracy: 0.200	 Current training data per class: 140
Train Episode: 4	Loss: 1.452593	Accuracy: 0.400	 Current training data per class: 140
Train Episode: 5	Loss: 2.608163	Accuracy: 0.200	 Current training data per class: 140
Train Episode: 6	Loss: 558.377686	Accuracy: 0.200	 Current training data per class: 140
Train Episode: 7	Loss: 1.732090	Accuracy: 0.200	 Current training data per class: 140
Train Episode: 8	Loss: 2.463817	Accuracy: 0.200	 Current training data per class: 140
Train Episode: 9	Loss: 2662.882080	Accuracy: 0.200	 Current training data per class: 140
Train Episode: 10	Loss: 9.075055	Accuracy: 0.140	 Current training data per class: 140
Train Episode: 11	Loss: 1.631060	Accuracy: 0.200	 Current training data per class: 140
Train Episode: 12	Loss: 26.325027	Accuracy: 0.400	 Current training data per class: 140
Train Episode: 13	Loss: 1.750763	Accuracy: 0.200	 Current training data per class: 140
Train Episode: 14	Loss: 1.631085	Accuracy: 0.200	 Current training data per class: 140
Train Episode: 15	Loss: 14134.923828	Accuracy: 0.200	 Current training data per class: 140
Train Episode: 16	Loss: 1.798089	Accuracy: 0.200	 Current training data per class: 140
Train Episode: 17	Loss: 1.649990	Accuracy: 0.200	 Current training data per class: 140
Train Episode: 18	Loss: 1.640206	Accuracy: 0.400	 Current training data per class: 140
Train Episode: 19	Loss: 1.624815	Accuracy: 0.200	 Current training data per class: 140
Train Episode: 20	Loss: 1.395533	Accuracy: 0.400	 Current training data per class: 140
