Train Episode: 1	Loss: 1.049855	Accuracy: 0.640	 Current training data: 700
Train Episode: 2	Loss: 1.066457	Accuracy: 0.540	 Current training data: 700
Train Episode: 3	Loss: 1.038753	Accuracy: 0.575	 Current training data: 700
Train Episode: 4	Loss: 1.044382	Accuracy: 0.465	 Current training data: 700
Train Episode: 5	Loss: 0.982274	Accuracy: 0.605	 Current training data: 700
Train Episode: 6	Loss: 2.537024	Accuracy: 0.405	 Current training data: 700
Train Episode: 7	Loss: 0.880198	Accuracy: 0.675	 Current training data: 700
Train Episode: 8	Loss: 1.108416	Accuracy: 0.550	 Current training data: 700
Train Episode: 9	Loss: 0.951731	Accuracy: 0.570	 Current training data: 700
Train Episode: 10	Loss: 0.972810	Accuracy: 0.570	 Current training data: 700
Train Episode: 11	Loss: 1.275063	Accuracy: 0.485	 Current training data: 700
Train Episode: 12	Loss: 1.161434	Accuracy: 0.515	 Current training data: 700
Train Episode: 13	Loss: 1.691789	Accuracy: 0.325	 Current training data: 700
Train Episode: 14	Loss: 1.476498	Accuracy: 0.370	 Current training data: 700
Train Episode: 15	Loss: 0.907159	Accuracy: 0.560	 Current training data: 700
Train Episode: 16	Loss: 0.982668	Accuracy: 0.575	 Current training data: 700
Train Episode: 17	Loss: 1.051743	Accuracy: 0.575	 Current training data: 700
Train Episode: 18	Loss: 1.553608	Accuracy: 0.475	 Current training data: 700
Train Episode: 19	Loss: 0.847422	Accuracy: 0.685	 Current training data: 700
Train Episode: 20	Loss: 1.014590	Accuracy: 0.465	 Current training data: 700
