Runner Episode: 1	Loss: 1.930181	Accuracy: 0.390 	 Current Training Data Per Class: 40
Runner Episode: 2	Loss: 7.126295	Accuracy: 0.200 	 Current Training Data Per Class: 40
Runner Episode: 3	Loss: 3.460879	Accuracy: 0.400 	 Current Training Data Per Class: 40
Runner Episode: 4	Loss: 2.795911	Accuracy: 0.130 	 Current Training Data Per Class: 40
Runner Episode: 5	Loss: 8.926662	Accuracy: 0.200 	 Current Training Data Per Class: 40
Runner Episode: 6	Loss: 2.139746	Accuracy: 0.250 	 Current Training Data Per Class: 40
Runner Episode: 7	Loss: 9.013208	Accuracy: 0.200 	 Current Training Data Per Class: 40
Runner Episode: 8	Loss: 1.629288	Accuracy: 0.520 	 Current Training Data Per Class: 40
Runner Episode: 9	Loss: 4.261980	Accuracy: 0.200 	 Current Training Data Per Class: 40
Runner Episode: 10	Loss: 2.941256	Accuracy: 0.240 	 Current Training Data Per Class: 40
Runner Episode: 11	Loss: 2.217467	Accuracy: 0.190 	 Current Training Data Per Class: 40
Runner Episode: 12	Loss: 6.111156	Accuracy: 0.200 	 Current Training Data Per Class: 40
Runner Episode: 13	Loss: 1.579664	Accuracy: 0.380 	 Current Training Data Per Class: 40
Runner Episode: 14	Loss: 1.479778	Accuracy: 0.400 	 Current Training Data Per Class: 40
Runner Episode: 15	Loss: 1.996851	Accuracy: 0.320 	 Current Training Data Per Class: 40
Runner Episode: 16	Loss: 4.559978	Accuracy: 0.200 	 Current Training Data Per Class: 40
Runner Episode: 17	Loss: 1.246306	Accuracy: 0.380 	 Current Training Data Per Class: 40
Runner Episode: 18	Loss: 3.642433	Accuracy: 0.200 	 Current Training Data Per Class: 40
Runner Episode: 19	Loss: 2.668508	Accuracy: 0.200 	 Current Training Data Per Class: 40
Runner Episode: 20	Loss: 2.785027	Accuracy: 0.200 	 Current Training Data Per Class: 40
