Train Episode: 1	Loss: 12.513603	Accuracy: 0.250	 Current training data per class: 100
Train Episode: 2	Loss: 1.615415	Accuracy: 0.200	 Current training data per class: 100
Train Episode: 3	Loss: 3.850122	Accuracy: 0.200	 Current training data per class: 100
Train Episode: 4	Loss: 1.566768	Accuracy: 0.400	 Current training data per class: 100
Train Episode: 5	Loss: 1.690031	Accuracy: 0.200	 Current training data per class: 100
Train Episode: 6	Loss: 1.615341	Accuracy: 0.200	 Current training data per class: 100
Train Episode: 7	Loss: 1.663690	Accuracy: 0.200	 Current training data per class: 100
Train Episode: 8	Loss: 1.619641	Accuracy: 0.200	 Current training data per class: 100
Train Episode: 9	Loss: 1.618442	Accuracy: 0.200	 Current training data per class: 100
Train Episode: 10	Loss: 1.737205	Accuracy: 0.180	 Current training data per class: 100
Train Episode: 11	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 100
Train Episode: 12	Loss: 1.381530	Accuracy: 0.380	 Current training data per class: 100
Train Episode: 13	Loss: 1.616320	Accuracy: 0.200	 Current training data per class: 100
Train Episode: 14	Loss: 1.644131	Accuracy: 0.200	 Current training data per class: 100
Train Episode: 15	Loss: 1.718591	Accuracy: 0.200	 Current training data per class: 100
Train Episode: 16	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 100
Train Episode: 17	Loss: 1.656469	Accuracy: 0.200	 Current training data per class: 100
Train Episode: 18	Loss: 1.342311	Accuracy: 0.400	 Current training data per class: 100
Train Episode: 19	Loss: 3.849350	Accuracy: 0.160	 Current training data per class: 100
Train Episode: 20	Loss: 5.295884	Accuracy: 0.260	 Current training data per class: 100
