Episode: 1: [-9.999851e-05 -9.999848e-05  9.999891e-05] 
Episode: 471: [-0.01862583 -0.01675433  0.01780788] 
Episode: 481: [-0.01880263 -0.01689988  0.01797144] 
Episode: 491: [-0.01902723 -0.01708762  0.01818046] 
Episode: 501: [-0.01897002 -0.0169782   0.01810057] 
Episode: 511: [-0.01881342 -0.01677731  0.01792457] 
Episode: 521: [-0.01869866 -0.01661979  0.01779111] 
Episode: 531: [-0.01888039 -0.01673601  0.01794472] 
Episode: 541: [-0.0191015  -0.01689594  0.01813965] 
Episode: 551: [-0.01937357 -0.01711619  0.01838967] 
Episode: 561: [-0.01964553 -0.01732101  0.01863295] 
Episode: 571: [-0.01995447 -0.01753898  0.01890296] 
Episode: 581: [-0.02000237 -0.01751095  0.01891803] 
Episode: 591: [-0.02012809 -0.01756471  0.01901278] 
Episode: 601: [-0.02033875 -0.01772311  0.01920112] 
Episode: 611: [-0.02039568 -0.0177435   0.01924233] 
Episode: 621: [-0.02005187 -0.01735299  0.01887775] 
Episode: 631: [-0.01974244 -0.01698551  0.01854264] 
Episode: 641: [-0.01976516 -0.01697907  0.01855271] 
Episode: 651: [-0.01983669 -0.01706131  0.01862901] 
Episode: 661: [-0.02004732 -0.01729532  0.01885013] 
Episode: 671: [-0.02020883 -0.01748941  0.01902609] 
Episode: 681: [-0.02021316 -0.01748574  0.01902693] 
Episode: 691: [-0.0204622  -0.01775532  0.01928534] 
Episode: 701: [-0.02049689 -0.01778094  0.01931611] 
Episode: 711: [-0.02058638 -0.01787068  0.01940585] 
Episode: 721: [-0.02089875 -0.0182229   0.01973618] 
Episode: 731: [-0.02102277 -0.01840184  0.01988444] 
Episode: 741: [-0.02129888 -0.01874169  0.02018894] 
Episode: 751: [-0.02175408 -0.01925208  0.02066909] 
Episode: 761: [-0.02216349 -0.01973475  0.02111131] 
Episode: 771: [-0.02182142 -0.01955655  0.02083926] 
Episode: 781: [-0.02188763 -0.01973734  0.02095491] 
Episode: 791: [-0.02215728 -0.02008079  0.02125682] 
Episode: 801: [-0.02255874 -0.02055752  0.02169143] 
Episode: 811: [-0.0230051  -0.02107215  0.02216804] 
Episode: 821: [-0.02345179 -0.02157949  0.0226417 ] 
Episode: 831: [-0.02391613 -0.02210993  0.02313539] 
Episode: 841: [-0.02431288 -0.02258639  0.02356727] 
Episode: 851: [-0.02470102 -0.0230347   0.02398211] 
Episode: 861: [-0.02499231 -0.0233701   0.02429298] 
Episode: 871: [-0.02532721 -0.02375835  0.02465155] 
Episode: 881: [-0.02566093 -0.02414329  0.02500801] 
Episode: 891: [-0.02589067 -0.02444287  0.02526834] 
Episode: 901: [-0.02607232 -0.0246982   0.02548217] 
Episode: 911: [-0.02632672 -0.0249974   0.02575644] 
Episode: 921: [-0.02659321 -0.02535533  0.02606293] 
Episode: 931: [-0.02680334 -0.02573436  0.02634653] 
Episode: 941: [-0.02699828 -0.02599104  0.02656873] 
Episode: 951: [-0.0272538  -0.02628792  0.02684295] 
Episode: 961: [-0.02746727 -0.02652797  0.0270686 ] 
Episode: 971: [-0.02771213 -0.02679644  0.02732447] 
Episode: 981: [-0.02797295 -0.02709095  0.0276007 ] 
Episode: 991: [-0.02827017 -0.02742495  0.02791479] 
Episode: 1001: [-0.02856383 -0.02774239  0.02821971] 
Episode: 1011: [-0.02881181 -0.0280216   0.02848201] 
Episode: 1021: [-0.02910305 -0.02835018  0.02879035] 
Episode: 1031: [-0.02935633 -0.02862128  0.02905218] 
Episode: 1041: [-0.02958772 -0.02887215  0.02929277] 
Episode: 1051: [-0.02967842 -0.02915472  0.02946613] 
Episode: 1061: [-0.02979115 -0.02942796  0.0296485 ] 
Episode: 1071: [-0.0300648  -0.02979725  0.02996497] 
Episode: 1081: [-0.03037823 -0.03016955  0.03030568] 
Episode: 1091: [-0.03062407 -0.03046064  0.03057251] 
Episode: 1101: [-0.03084365 -0.03072328  0.03081198] 
Episode: 1111: [-0.03103566 -0.03096657  0.03102724] 
Episode: 1121: [-0.03123068 -0.03120646  0.03124277] 
Episode: 1131: [-0.03142669 -0.03143994  0.03145612] 
Episode: 1141: [-0.03156783 -0.03160614  0.03160892] 
Episode: 1151: [-0.03179622 -0.03186269  0.03185086] 
Episode: 1161: [-0.03202592 -0.03213543  0.03210051] 
Episode: 1171: [-0.03220858 -0.03238597  0.0323135 ] 
Episode: 1181: [-0.03248073 -0.03270868  0.03260909] 
Episode: 1191: [-0.03247795 -0.03292755  0.03270097] 
Episode: 1201: [-0.03252309 -0.03311021  0.03280526] 
Episode: 1211: [-0.03264482 -0.03333785  0.03297325] 
Episode: 1221: [-0.03279917 -0.03353544  0.03314733] 
Episode: 1231: [-0.03301695 -0.03380398  0.03338856] 
Episode: 1241: [-0.03322211 -0.03405359  0.03361438] 
Episode: 1251: [-0.03339405 -0.03426548  0.03380479] 
Episode: 1261: [-0.03359416 -0.03451566  0.03402791] 
Episode: 1271: [-0.03381825 -0.03480239  0.03428059] 
Episode: 1281: [-0.03407925 -0.03511896  0.03456745] 
Episode: 1291: [-0.03434169 -0.03545881  0.03486513] 
Episode: 1301: [-0.03464408 -0.03581617  0.03519345] 
Episode: 1311: [-0.03482694 -0.03606532  0.03540615] 
Episode: 1321: [-0.03493068 -0.03624382  0.0355427 ] 
Episode: 1331: [-0.03508621 -0.03644546  0.03571921] 
Episode: 1341: [-0.03528858 -0.03666887  0.03593222] 
Episode: 1351: [-0.03554247 -0.03692665  0.03618982] 
Episode: 1361: [-0.03576768 -0.0371632   0.0364217 ] 
Episode: 1371: [-0.03592825 -0.03735862  0.03659847] 
Episode: 1381: [-0.03607827 -0.03753728  0.03676196] 
Episode: 1391: [-0.03629747 -0.03779642  0.03700001] 
Episode: 1401: [-0.0365165  -0.03804741  0.03723448] 
Episode: 1411: [-0.03675377 -0.03828844  0.03747528] 
Episode: 1421: [-0.03694788 -0.0385026   0.03767953] 
Episode: 1431: [-0.03707935 -0.03869188  0.03783679] 
Episode: 1441: [-0.03728759 -0.03894963  0.03806789] 
Episode: 1451: [-0.03747793 -0.0392034   0.03828691] 
Episode: 1461: [-0.03761509 -0.03937662  0.03844061] 
Episode: 1471: [-0.03777595 -0.039581    0.0386214 ] 
Episode: 1481: [-0.03798841 -0.03983543  0.03885354] 
Episode: 1491: [-0.03821085 -0.0400878   0.03909059] 
Episode: 1501: [-0.03840616 -0.0403207   0.03930357] 
Episode: 1511: [-0.03856911 -0.04052872  0.03948712] 
Episode: 1521: [-0.03879837 -0.04081613  0.03974313] 
Episode: 1531: [-0.03901488 -0.04108897  0.0399855 ] 
Episode: 1541: [-0.03897473 -0.04135534  0.04007524] 
Episode: 1551: [-0.03902741 -0.04156645  0.04019588] 
Episode: 1561: [-0.03915845 -0.04172727  0.040341  ] 
Episode: 1571: [-0.03926522 -0.04189183  0.04047351] 
Episode: 1581: [-0.03950363 -0.04216412  0.04072893] 
Episode: 1591: [-0.03972383 -0.04241856  0.04096609] 
Episode: 1601: [-0.03985207 -0.04260091  0.04111873] 
Episode: 1611: [-0.03995398 -0.04276349  0.04124755] 
Episode: 1621: [-0.03999717 -0.04285262  0.04131075] 
Episode: 1631: [-0.04009969 -0.04299259  0.04143031] 
Episode: 1641: [-0.04025244 -0.04319132  0.04160428] 
Episode: 1651: [-0.04040147 -0.04337244  0.04176858] 
Episode: 1661: [-0.04054307 -0.04357671  0.04193839] 
Episode: 1671: [-0.04064256 -0.04374988  0.0420703 ] 
Episode: 1681: [-0.04070671 -0.04388141  0.04216382] 
Episode: 1691: [-0.04082154 -0.04403659  0.04229707] 
Episode: 1701: [-0.04092559 -0.04419092  0.04242364] 
Episode: 1711: [-0.04116853 -0.04447763  0.04268785] 
Episode: 1721: [-0.04136848 -0.04473524  0.04291451] 
Episode: 1731: [-0.04157571 -0.04496211  0.04313236] 
Episode: 1741: [-0.04180162 -0.04518147  0.04335795] 
Episode: 1751: [-0.04202807 -0.04541619  0.0435904 ] 
Episode: 1761: [-0.042178   -0.04559594  0.04375465] 
Episode: 1771: [-0.04237699 -0.04580952  0.04396204] 
Episode: 1781: [-0.04265185 -0.04611919  0.04425472] 
Episode: 1791: [-0.04292944 -0.04643659  0.04455227] 
Episode: 1801: [-0.04319595 -0.04670439  0.04482225] 
Episode: 1811: [-0.04341497 -0.04694261  0.04505184] 
Episode: 1821: [-0.04363655 -0.04719809  0.04529027] 
Episode: 1831: [-0.043862   -0.04745768  0.04553272] 
Episode: 1841: [-0.04403051 -0.0476687   0.04572117] 
Episode: 1851: [-0.04420533 -0.04789944  0.0459217 ] 
Episode: 1861: [-0.04441723 -0.04817326  0.04616227] 
Episode: 1871: [-0.04466546 -0.04845963  0.04642946] 
Episode: 1881: [-0.04491154 -0.04873592  0.0466911 ] 
Episode: 1891: [-0.04513545 -0.04896227  0.04691851] 
Episode: 1901: [-0.04531854 -0.04915646  0.04710835] 
Episode: 1911: [-0.04548803 -0.04936641  0.04729692] 
Episode: 1921: [-0.04573718 -0.04965352  0.04756497] 
Episode: 1931: [-0.04598128 -0.04993995  0.04782976] 
Episode: 1941: [-0.04609282 -0.05012857  0.04797529] 
Episode: 1951: [-0.04621584 -0.05029777  0.04811931] 
Episode: 1961: [-0.0462919  -0.0504123   0.04821257] 
Episode: 1971: [-0.0463657  -0.05054963  0.0483142 ] 
Episode: 1981: [-0.04638758 -0.05066499  0.04837596] 
Episode: 1991: [-0.0463668  -0.05075439  0.04840165] 
Episode: 2001: [-0.04649    -0.05092666  0.04854707] 
Episode: 2011: [-0.04650943 -0.05105448  0.04861268] 
Episode: 2021: [-0.04650601 -0.05113974  0.04864682] 
Episode: 2031: [-0.04655202 -0.05124507  0.04871851] 
Episode: 2041: [-0.04668946 -0.05138236  0.04885748] 
Episode: 2051: [-0.04692176 -0.05160787  0.04908963] 
Episode: 2061: [-0.04714825 -0.05182282  0.04931386] 
Episode: 2071: [-0.04733952 -0.05200892  0.04950517] 
Episode: 2081: [-0.04747369 -0.05214712  0.0496426 ] 
Episode: 2091: [-0.04760021 -0.05229792  0.04978089] 
Episode: 2101: [-0.04770218 -0.05245037  0.04990543] 
Episode: 2111: [-0.04784149 -0.0526127   0.05005611] 
Episode: 2121: [-0.04804857 -0.05282155  0.05026637] 
Episode: 2131: [-0.04823268 -0.0529973   0.0504491 ] 
Episode: 2141: [-0.048349   -0.05311426  0.05056705] 
Episode: 2151: [-0.04849051 -0.05326904  0.05071584] 
Episode: 2161: [-0.04858819 -0.05340603  0.05083131] 
Episode: 2171: [-0.04874218 -0.05356303  0.05098838] 
Episode: 2181: [-0.04892008 -0.05372187  0.05116031] 
Episode: 2191: [-0.04907113 -0.05387982  0.05131606] 
Episode: 2201: [-0.04926126 -0.05407262  0.05150956] 
Episode: 2211: [-0.04941854 -0.05425485  0.05167927] 
Episode: 2221: [-0.04959325 -0.0544536   0.05186623] 
Episode: 2231: [-0.04976376 -0.0546243   0.05203884] 
Episode: 2241: [-0.04989859 -0.05477435  0.05218169] 
Episode: 2251: [-0.05011083 -0.05500393  0.05240379] 
Episode: 2261: [-0.05024935 -0.05515608  0.05254972] 
Episode: 2271: [-0.05042853 -0.05530895  0.0527199 ] 
Episode: 2281: [-0.05053176 -0.05541566  0.05282583] 
Episode: 2291: [-0.05071243 -0.0556257   0.05302108] 
Episode: 2301: [-0.05090993 -0.05583565  0.0532262 ] 
Episode: 2311: [-0.0510899  -0.05603935  0.05341837] 
Episode: 2321: [-0.05135014 -0.05628335  0.05367485] 
Episode: 2331: [-0.05153281 -0.05645484  0.05385499] 
Episode: 2341: [-0.05172725 -0.05664062  0.05404812] 
Episode: 2351: [-0.05190479 -0.05681228  0.05422532] 
Episode: 2361: [-0.0520545  -0.05697895  0.054384  ] 
Episode: 2371: [-0.05222667 -0.0571573   0.05456087] 
Episode: 2381: [-0.05238116 -0.05730421  0.05471404] 
Episode: 2391: [-0.05252696 -0.05745831  0.05486513] 
Episode: 2401: [-0.05265372 -0.05761799  0.05500735] 
Episode: 2411: [-0.05268485 -0.0577121   0.05506547] 
Episode: 2421: [-0.05283182 -0.05784486  0.05520825] 
Episode: 2431: [-0.05302437 -0.05800351  0.05538886] 
Episode: 2441: [-0.0531095  -0.05810911  0.0554837 ] 
Episode: 2451: [-0.05322056 -0.05822934  0.05560001] 
Episode: 2461: [-0.05339142 -0.05838175  0.05576523] 
Episode: 2471: [-0.05319864 -0.05854386  0.05571865] 
Episode: 2481: [-0.05310831 -0.05872907  0.05574277] 
Episode: 2491: [-0.05308423 -0.05884735  0.05577818] 
Episode: 2501: [-0.05312394 -0.05893995  0.05584075] 
Episode: 2511: [-0.05313387 -0.05904609  0.05589129] 
Episode: 2521: [-0.05312571 -0.05910159  0.05590975] 
Episode: 2531: [-0.05313838 -0.0591841   0.05595199] 
Episode: 2541: [-0.05310508 -0.05921498  0.05594514] 
Episode: 2551: [-0.05309666 -0.05929193  0.05597248] 
Episode: 2561: [-0.05316917 -0.0594569   0.05608502] 
Episode: 2571: [-0.05336065 -0.0596259   0.0562701 ] 
Episode: 2581: [-0.05361105 -0.05987829  0.05652532] 
Episode: 2591: [-0.05371603 -0.06005421  0.05666176] 
Episode: 2601: [-0.05380886 -0.06024284  0.05679632] 
Episode: 2611: [-0.05407567 -0.06051766  0.05707075] 
Episode: 2621: [-0.05425654 -0.06072302  0.05726479] 
Episode: 2631: [-0.0544095  -0.06090672  0.05743311] 
Episode: 2641: [-0.05459283 -0.06112684  0.05763481] 
Episode: 2651: [-0.05468531 -0.06126805  0.05774923] 
Episode: 2661: [-0.05479155 -0.06143183  0.05788133] 
Episode: 2671: [-0.05488494 -0.06158122  0.05799973] 
Episode: 2681: [-0.05495598 -0.06175232  0.05811391] 
Episode: 2691: [-0.05506627 -0.06191176  0.05824661] 
Episode: 2701: [-0.05517101 -0.062048    0.05836627] 
Episode: 2711: [-0.05536161 -0.0622774   0.05857625] 
Episode: 2721: [-0.05552199 -0.06247227  0.05875371] 
Episode: 2731: [-0.05562754 -0.06261058  0.05887472] 
Episode: 2741: [-0.05573545 -0.06276565  0.05900418] 
Episode: 2751: [-0.05580235 -0.06286509  0.05908583] 
Episode: 2761: [-0.05589128 -0.06301409  0.05920143] 
Episode: 2771: [-0.05596301 -0.06310118  0.05928079] 
Episode: 2781: [-0.05609361 -0.06320512  0.05940232] 
Episode: 2791: [-0.05630259 -0.06335211  0.05958871] 
Episode: 2801: [-0.05642559 -0.06346224  0.05970831] 
Episode: 2811: [-0.05657113 -0.06357836  0.0598439 ] 
Episode: 2821: [-0.05666824 -0.06366967  0.05994019] 
Episode: 2831: [-0.05675283 -0.0637465   0.06002291] 
Episode: 2841: [-0.05691616 -0.06386618  0.06017062] 
Episode: 2851: [-0.05709325 -0.06396096  0.0603161 ] 
Episode: 2861: [-0.05719886 -0.06402496  0.06040599] 
Episode: 2871: [-0.05729527 -0.06412172  0.06050415] 
Episode: 2881: [-0.05744729 -0.06426091  0.06065331] 
Episode: 2891: [-0.05761338 -0.06438854  0.06080602] 
Episode: 2901: [-0.05782935 -0.06451303  0.06098723] 
Episode: 2911: [-0.05792135 -0.06457581  0.06106852] 
Episode: 2921: [-0.05802815 -0.06468456  0.06117794] 
Episode: 2931: [-0.05814462 -0.06478184  0.06128831] 
Episode: 2941: [-0.05827061 -0.06490718  0.06141616] 
Episode: 2951: [-0.05840347 -0.06504595  0.06155373] 
Episode: 2961: [-0.05857613 -0.06518115  0.0617136 ] 
Episode: 2971: [-0.05875547 -0.06533831  0.06188668] 
Episode: 2981: [-0.05886718 -0.0654543   0.06200207] 
Episode: 2991: [-0.0589443  -0.06553218  0.06208081] 
Episode: 3001: [-0.05907619 -0.06566764  0.06221643] 
Episode: 3011: [-0.05926979 -0.06584353  0.06240589] 
Episode: 3021: [-0.05941042 -0.06597036  0.06254313] 
Episode: 3031: [-0.05944394 -0.06599066  0.06257168] 
Episode: 3041: [-0.05949136 -0.06608695  0.06264041] 
Episode: 3051: [-0.05953658 -0.06616951  0.06270207] 
Episode: 3061: [-0.05959762 -0.06628048  0.06278511] 
Episode: 3071: [-0.05976426 -0.06643234  0.06294842] 
Episode: 3081: [-0.05986183 -0.06645586  0.06301661] 
Episode: 3091: [-0.06004392 -0.0665919   0.06318253] 
Episode: 3101: [-0.06023571 -0.06678668  0.0633789 ] 
Episode: 3111: [-0.06038987 -0.06696974  0.06354786] 
Episode: 3121: [-0.06056621 -0.06718343  0.06374291] 
Episode: 3131: [-0.06068731 -0.06732465  0.06387457] 
Episode: 3141: [-0.06081384 -0.06742033  0.06399038] 
Episode: 3151: [-0.06092441 -0.06750236  0.0640909 ] 
Episode: 3161: [-0.06098781 -0.06754102  0.06414503] 
Episode: 3171: [-0.06104263 -0.06759741  0.06420147] 
Episode: 3181: [-0.06115908 -0.06768198  0.06430659] 
Episode: 3191: [-0.0613375  -0.06777077  0.06445058] 
Episode: 3201: [-0.0614657  -0.06785467  0.06456245] 
Episode: 3211: [-0.06156845 -0.06792621  0.06465392] 
Episode: 3221: [-0.06170132 -0.06800634  0.06476702] 
Episode: 3231: [-0.06185135 -0.06809662  0.06489466] 
Episode: 3241: [-0.06200799 -0.06819631  0.06503022] 
Episode: 3251: [-0.06215772 -0.06827843  0.06515427] 
Episode: 3261: [-0.06225862 -0.06832885  0.06523579] 
Episode: 3271: [-0.06238701 -0.06844001  0.06535925] 
Episode: 3281: [-0.06249728 -0.06854801  0.06547053] 
Episode: 3291: [-0.06259463 -0.0686336   0.06556469] 
Episode: 3301: [-0.06265023 -0.06866992  0.0656132 ] 
Episode: 3311: [-0.06273518 -0.06875145  0.06569823] 
Episode: 3321: [-0.06281633 -0.06884315  0.06578526] 
Episode: 3331: [-0.06295245 -0.06888975  0.0658863 ] 
Episode: 3341: [-0.06310517 -0.06896459  0.06600916] 
Episode: 3351: [-0.06316999 -0.06899687  0.06606152] 
Episode: 3361: [-0.06326301 -0.06908008  0.06615214] 
Episode: 3371: [-0.06337271 -0.06921967  0.06627639] 
Episode: 3381: [-0.06349932 -0.06934512  0.06640484] 
Episode: 3391: [-0.06361061 -0.06944926  0.06651516] 
Episode: 3401: [-0.06367864 -0.06951215  0.06658226] 
Episode: 3411: [-0.06376912 -0.06955648  0.06665505] 
Episode: 3421: [-0.06387522 -0.06963161  0.06675012] 
Episode: 3431: [-0.06399018 -0.06968687  0.06684216] 
Episode: 3441: [-0.06413375 -0.06979164  0.06697214] 
Episode: 3451: [-0.06426491 -0.06984065  0.0670713 ] 
Episode: 3461: [-0.06438702 -0.06990509  0.06717151] 
Episode: 3471: [-0.06450655 -0.06998193  0.06727539] 
Episode: 3481: [-0.06458534 -0.07002086  0.06733894] 
Episode: 3491: [-0.06463512 -0.07000908  0.06736382] 
Episode: 3501: [-0.06470234 -0.06998384  0.06739352] 
Episode: 3511: [-0.06476396 -0.06999695  0.06743596] 
Episode: 3521: [-0.06480976 -0.0700397   0.06748138] 
Episode: 3531: [-0.06487268 -0.07013799  0.06756036] 
Episode: 3541: [-0.06493425 -0.07023674  0.06763873] 
Episode: 3551: [-0.06502573 -0.07027757  0.06771071] 
Episode: 3561: [-0.06512714 -0.07035629  0.06780455] 
Episode: 3571: [-0.06522594 -0.07039994  0.06788211] 
Episode: 3581: [-0.06529207 -0.07039694  0.06792048] 
Episode: 3591: [-0.06534427 -0.07047722  0.0679855 ] 
Episode: 3601: [-0.06539379 -0.0705789   0.06805791] 
Episode: 3611: [-0.06545794 -0.07067587  0.06813712] 
Episode: 3621: [-0.06555955 -0.07074831  0.06822849] 
Episode: 3631: [-0.06563071 -0.07081995  0.06830127] 
Episode: 3641: [-0.06570566 -0.07088511  0.06837361] 
Episode: 3651: [-0.0657917  -0.07097174  0.0684616 ] 
Episode: 3661: [-0.06590287 -0.07106362  0.06856688] 
Episode: 3671: [-0.0660116  -0.07117954  0.06868082] 
Episode: 3681: [-0.06608769 -0.07131021  0.0687814 ] 
Episode: 3691: [-0.06613562 -0.07141092  0.06885248] 
Episode: 3701: [-0.06621397 -0.0714711   0.06892478] 
Episode: 3711: [-0.06629935 -0.07154305  0.06900623] 
Episode: 3721: [-0.06636914 -0.07157131  0.06905995] 
Episode: 3731: [-0.06646391 -0.07155624  0.06911041] 
Episode: 3741: [-0.06654461 -0.07159848  0.06917656] 
Episode: 3751: [-0.06663918 -0.07163119  0.06924704] 
Episode: 3761: [-0.06671236 -0.07170114  0.06932038] 
Episode: 3771: [-0.06676117 -0.07176491  0.06937651] 
Episode: 3781: [-0.06682088 -0.07184035  0.06944411] 
Episode: 3791: [-0.06691997 -0.07182383  0.06949653] 
Episode: 3801: [-0.06701759 -0.07185771  0.06956936] 
Episode: 3811: [-0.06712259 -0.07189688  0.06964882] 
Episode: 3821: [-0.06718246 -0.07180821  0.06964729] 
Episode: 3831: [-0.0671943  -0.07166186  0.06959254] 
Episode: 3841: [-0.06724387 -0.07166181  0.06962222] 
Episode: 3851: [-0.06732936 -0.07170562  0.06969196] 
Episode: 3861: [-0.06742699 -0.07181317  0.06979591] 
Episode: 3871: [-0.06751581 -0.07192555  0.06989666] 
Episode: 3881: [-0.06756307 -0.07201962  0.06996477] 
Episode: 3891: [-0.06762487 -0.07212298  0.07004552] 
Episode: 3901: [-0.06770004 -0.0722102   0.07012744] 
Episode: 3911: [-0.06775201 -0.07218618  0.07014839] 
Episode: 3921: [-0.06776308 -0.07216318  0.07014529] 
Episode: 3931: [-0.06776195 -0.07217885  0.07015126] 
Episode: 3941: [-0.06782873 -0.07221753  0.07020765] 
Episode: 3951: [-0.06788959 -0.07225952  0.07026189] 
Episode: 3961: [-0.06793656 -0.07225401  0.07028767] 
Episode: 3971: [-0.0679772  -0.07226652  0.07031731] 
Episode: 3981: [-0.06803513 -0.07233399  0.07038062] 
Episode: 3991: [-0.06815229 -0.07244345  0.07049721] 
Episode: 4001: [-0.06822286 -0.07252537  0.0705742 ] 
Episode: 4011: [-0.06821246 -0.07257363  0.07058844] 
Episode: 4021: [-0.06820753 -0.07268283  0.07063181] 
Episode: 4031: [-0.06819602 -0.07259111  0.07058594] 
Episode: 4041: [-0.06821183 -0.07258116  0.07059118] 
Episode: 4051: [-0.06826212 -0.07265314  0.07065188] 
Episode: 4061: [-0.06829429 -0.07271607  0.0706979 ] 
Episode: 4071: [-0.06872531 -0.07294337  0.0710541 ] 
Episode: 4081: [-0.06886496 -0.07315408  0.07122725] 
Episode: 4091: [-0.06890143 -0.07331445  0.07131689] 
Episode: 4101: [-0.0689026  -0.07344589  0.07137302] 
Episode: 4111: [-0.06891473 -0.07361274  0.07145076] 
Episode: 4121: [-0.06892075 -0.07380184  0.07153421] 
Episode: 4131: [-0.06897441 -0.07394777  0.07162821] 
Episode: 4141: [-0.06900583 -0.07399116  0.07166552] 
Episode: 4151: [-0.06897794 -0.07405622  0.07167614] 
Episode: 4161: [-0.06901968 -0.07418601  0.07175617] 
Episode: 4171: [-0.06906769 -0.07436584  0.07186112] 
Episode: 4181: [-0.06910747 -0.07457298  0.07197265] 
Episode: 4191: [-0.06918522 -0.07471449  0.07207943] 
Episode: 4201: [-0.06924392 -0.0748805   0.07218507] 
Episode: 4211: [-0.06932607 -0.07504885  0.07230587] 
Episode: 4221: [-0.06937825 -0.0752165   0.07240827] 
Episode: 4231: [-0.06937058 -0.07537673  0.07247139] 
Episode: 4241: [-0.06937311 -0.07541579  0.07248943] 
Episode: 4251: [-0.06937191 -0.07533624  0.07245502] 
Episode: 4261: [-0.06942863 -0.07534277  0.07249206] 
Episode: 4271: [-0.06967947 -0.07536104  0.07265154] 
Episode: 4281: [-0.06981474 -0.0754689   0.07277905] 
Episode: 4291: [-0.06986246 -0.07557223  0.07285167] 
Episode: 4301: [-0.06983747 -0.07559525  0.07284632] 
Episode: 4311: [-0.06983483 -0.07565856  0.07287158] 
Episode: 4321: [-0.06977637 -0.07568463  0.07284729] 
Episode: 4331: [-0.06976815 -0.07567447  0.072838  ] 
Episode: 4341: [-0.06981842 -0.07573646  0.07289471] 
Episode: 4351: [-0.06987505 -0.07584517  0.07297511] 
Episode: 4361: [-0.06993595 -0.07596874  0.07306438] 
Episode: 4371: [-0.06997176 -0.07591784  0.07306441] 
Episode: 4381: [-0.06995043 -0.07576068  0.0729847 ] 
Episode: 4391: [-0.06990622 -0.07565396  0.07291259] 
Episode: 4401: [-0.06989302 -0.07562093  0.07289055] 
Episode: 4411: [-0.06986099 -0.07564705  0.07288232] 
Episode: 4421: [-0.06984197 -0.07571007  0.07289767] 
Episode: 4431: [-0.06953034 -0.07533319  0.07254891] 
Episode: 4441: [-0.07071646 -0.07646073  0.07370732] 
Episode: 4451: [-0.07191917 -0.07766949  0.0749129 ] 
Episode: 4461: [-0.07234038 -0.07810274  0.07533957] 
Episode: 4471: [-0.07249506 -0.07827276  0.07550117] 
Episode: 4481: [-0.07254604 -0.0783403   0.07555961] 
Episode: 4491: [-0.07255596 -0.0783779   0.075582  ] 
