Train Episode: 1	Loss: 16343023.000000	Accuracy: 0.400	 Current training data per class: 60
Train Episode: 2	Loss: 1657746780848128.000000	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 3	Loss: 161322126480371404651888640.000000	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 4	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 5	Loss: 188580337025024.000000	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 6	Loss: 22062366531256320.000000	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 7	Loss: 13.266392	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 8	Loss: 111.433426	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 9	Loss: 598699.000000	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 10	Loss: 264912257417216.000000	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 11	Loss: 22093232078848.000000	Accuracy: 0.240	 Current training data per class: 60
Train Episode: 12	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 60
Train Episode: 13	Loss: 6735747818192896.000000	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 14	Loss: 82779.679688	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 15	Loss: 41313.085938	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 16	Loss: 6667.548828	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 17	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 60
Train Episode: 18	Loss: 108506632.000000	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 19	Loss: 83608525771711597361573658624.000000	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 20	Loss: 5159944847234170880.000000	Accuracy: 0.200	 Current training data per class: 60
