Train Episode: 1	Loss: 148381.718750	Accuracy: 0.170	 Current training data per class: 275
Train Episode: 2	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 275
Train Episode: 3	Loss: 23085.242188	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 4	Loss: 33195.609375	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 5	Loss: 15217.297852	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 6	Loss: 152517.390625	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 7	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 275
Train Episode: 8	Loss: 22209.984375	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 9	Loss: 5130.033691	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 10	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 275
Train Episode: 11	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 275
Train Episode: 12	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 275
Train Episode: 13	Loss: 16595.003906	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 14	Loss: 11221.937500	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 15	Loss: 18702.152344	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 16	Loss: 19242.964844	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 17	Loss: 7290.270508	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 18	Loss: 18955.703125	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 19	Loss: 20918.492188	Accuracy: 0.200	 Current training data per class: 275
Train Episode: 20	Loss: 94752.156250	Accuracy: 0.400	 Current training data per class: 275
