Train Episode: 1	Loss: 1.172408	Accuracy: 0.540	 Current training data per class: 30
Train Episode: 2	Loss: 1.634973	Accuracy: 0.250	 Current training data per class: 30
Train Episode: 3	Loss: 1.659889	Accuracy: 0.210	 Current training data per class: 30
Train Episode: 4	Loss: 1.379421	Accuracy: 0.400	 Current training data per class: 30
Train Episode: 5	Loss: 2.127741	Accuracy: 0.260	 Current training data per class: 30
Train Episode: 6	Loss: 1.645760	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 7	Loss: 1.874076	Accuracy: 0.210	 Current training data per class: 30
Train Episode: 8	Loss: 1.642879	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 9	Loss: 2.402638	Accuracy: 0.270	 Current training data per class: 30
Train Episode: 10	Loss: 1.652186	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 11	Loss: 1.678388	Accuracy: 0.240	 Current training data per class: 30
Train Episode: 12	Loss: 1.354789	Accuracy: 0.400	 Current training data per class: 30
Train Episode: 13	Loss: 1.622198	Accuracy: 0.340	 Current training data per class: 30
Train Episode: 14	Loss: 1.819414	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 15	Loss: 1.681898	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 16	Loss: 1.654898	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 17	Loss: 2.663457	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 18	Loss: 1.546132	Accuracy: 0.400	 Current training data per class: 30
Train Episode: 19	Loss: 1.955886	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 20	Loss: 1.394120	Accuracy: 0.400	 Current training data per class: 30
