Train Episode: 1	Loss: 1.723956	Accuracy: 0.600	Grad Norm: 135.562622	Training/Class: 35
Train Episode: 2	Loss: 1.743822	Accuracy: 0.340	Grad Norm: 206.113129	Training/Class: 45
Train Episode: 3	Loss: 1.967564	Accuracy: 0.360	Grad Norm: 61.272999	Training/Class: 40
Train Episode: 4	Loss: 1.895215	Accuracy: 0.240	Grad Norm: 940.715454	Training/Class: 15
Train Episode: 5	Loss: 1.530427	Accuracy: 0.440	Grad Norm: 1625.978882	Training/Class: 60
Train Episode: 6	Loss: 2.265842	Accuracy: 0.520	Grad Norm: 606.960632	Training/Class: 24
Train Episode: 7	Loss: 1.535281	Accuracy: 0.580	Grad Norm: 206.639175	Training/Class: 23
Train Episode: 8	Loss: 1.174304	Accuracy: 0.480	Grad Norm: 177.478607	Training/Class: 52
Train Episode: 9	Loss: 2.355080	Accuracy: 0.260	Grad Norm: 25.374512	Training/Class: 6
Train Episode: 10	Loss: 1.720252	Accuracy: 0.520	Grad Norm: 318.594421	Training/Class: 14
Train Episode: 11	Loss: 1.892348	Accuracy: 0.400	Grad Norm: 86.196159	Training/Class: 23
Train Episode: 12	Loss: 1.730289	Accuracy: 0.360	Grad Norm: 319.788269	Training/Class: 39
Train Episode: 13	Loss: 1.797780	Accuracy: 0.360	Grad Norm: 99.772011	Training/Class: 48
Train Episode: 14	Loss: 2.003329	Accuracy: 0.240	Grad Norm: 6606.955078	Training/Class: 27
Train Episode: 15	Loss: 1.857849	Accuracy: 0.360	Grad Norm: 545.449524	Training/Class: 34
Train Episode: 16	Loss: 1.642619	Accuracy: 0.320	Grad Norm: 41.763763	Training/Class: 13
Train Episode: 17	Loss: 1.628848	Accuracy: 0.560	Grad Norm: 196.943130	Training/Class: 21
Train Episode: 18	Loss: 2.342392	Accuracy: 0.280	Grad Norm: 123.181999	Training/Class: 25
Train Episode: 19	Loss: 2.279078	Accuracy: 0.340	Grad Norm: 22.460798	Training/Class: 6
Train Episode: 20	Loss: 1.643210	Accuracy: 0.400	Grad Norm: 172.193085	Training/Class: 29
Train Episode: 21	Loss: 1.970080	Accuracy: 0.200	Grad Norm: 59.179413	Training/Class: 5
Train Episode: 22	Loss: 1.743587	Accuracy: 0.420	Grad Norm: 431.582977	Training/Class: 19
Train Episode: 23	Loss: 1.778715	Accuracy: 0.540	Grad Norm: 378.572510	Training/Class: 53
Train Episode: 24	Loss: 1.601258	Accuracy: 0.540	Grad Norm: 168.681625	Training/Class: 29
Train Episode: 25	Loss: 1.437968	Accuracy: 0.520	Grad Norm: 136.769073	Training/Class: 61
Train Episode: 26	Loss: 1.813753	Accuracy: 0.200	Grad Norm: 85.312279	Training/Class: 19
Train Episode: 27	Loss: 1.542397	Accuracy: 0.440	Grad Norm: 99.849434	Training/Class: 19
Train Episode: 28	Loss: 1.955268	Accuracy: 0.380	Grad Norm: 5015.605957	Training/Class: 38
Train Episode: 29	Loss: 1.745327	Accuracy: 0.200	Grad Norm: 302.148499	Training/Class: 15
Train Episode: 30	Loss: 3.634768	Accuracy: 0.200	Grad Norm: 1900.417725	Training/Class: 34
Train Episode: 31	Loss: 3.386159	Accuracy: 0.420	Grad Norm: 2263.041504	Training/Class: 20
Train Episode: 32	Loss: 1.833932	Accuracy: 0.220	Grad Norm: nan	Training/Class: 36
Train Episode: 33	Loss: nan	Accuracy: 0.000	Grad Norm: nan	Training/Class: 23
