Train Episode: 1	Loss: 1.367059	Accuracy: 0.400	 Current training data per class: 110
Train Episode: 2	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 110
Train Episode: 3	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 110
Train Episode: 4	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 5	Loss: 1.621492	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 6	Loss: 397157120.000000	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 7	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 110
Train Episode: 8	Loss: 4.277732	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 9	Loss: 1.687235	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 10	Loss: 33429.742188	Accuracy: 0.190	 Current training data per class: 110
Train Episode: 11	Loss: 52.053280	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 12	Loss: 6824.768066	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 13	Loss: 51894796.000000	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 14	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 110
Train Episode: 15	Loss: 114.994667	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 16	Loss: 335130034176.000000	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 17	Loss: 24137851494989824.000000	Accuracy: 0.210	 Current training data per class: 110
Train Episode: 18	Loss: 1.391211	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 19	Loss: 73100936.000000	Accuracy: 0.200	 Current training data per class: 110
Train Episode: 20	Loss: 4.144227	Accuracy: 0.200	 Current training data per class: 110
