Runner Episode: 1	Loss: 3.849470	Accuracy: 0.100 	 Current Training Data Per Class: 0
Runner Episode: 2	Loss: 4.013612	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 3	Loss: 3.877991	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 4	Loss: 3.884652	Accuracy: 0.040 	 Current Training Data Per Class: 0
Runner Episode: 5	Loss: 3.876734	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 6	Loss: 3.815916	Accuracy: 0.140 	 Current Training Data Per Class: 0
Runner Episode: 7	Loss: 3.721384	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 8	Loss: 3.879132	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 9	Loss: 3.918415	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 10	Loss: 3.940950	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 11	Loss: 3.787245	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 12	Loss: 3.872751	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 13	Loss: 3.937843	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 14	Loss: 3.783111	Accuracy: 0.070 	 Current Training Data Per Class: 0
Runner Episode: 15	Loss: 3.842973	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 16	Loss: 3.863206	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 17	Loss: 3.972049	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 18	Loss: 3.810278	Accuracy: 0.340 	 Current Training Data Per Class: 0
Runner Episode: 19	Loss: 3.957538	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 20	Loss: 3.933257	Accuracy: 0.000 	 Current Training Data Per Class: 0
