Train Episode: 1	Loss: 1.335791	Accuracy: 0.420	 Current training data per class: 70
Train Episode: 2	Loss: 1.661573	Accuracy: 0.190	 Current training data per class: 70
Train Episode: 3	Loss: 1.615403	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 4	Loss: 1.632778	Accuracy: 0.400	 Current training data per class: 70
Train Episode: 5	Loss: 1.648344	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 6	Loss: 1.817665	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 7	Loss: 1.868378	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 8	Loss: 1.843379	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 9	Loss: 1.786703	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 10	Loss: 2.229840	Accuracy: 0.240	 Current training data per class: 70
Train Episode: 11	Loss: 1.643644	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 12	Loss: 1.432389	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 13	Loss: 1.885665	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 14	Loss: 1.620485	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 15	Loss: 1.616096	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 16	Loss: 6.908550	Accuracy: 0.130	 Current training data per class: 70
Train Episode: 17	Loss: 1.776460	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 18	Loss: 4.319368	Accuracy: 0.500	 Current training data per class: 70
Train Episode: 19	Loss: 1.652871	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 20	Loss: 1.457659	Accuracy: 0.400	 Current training data per class: 70
