Train Episode: 1	Loss: 23028694899675365376.000000	Accuracy: 0.370	 Current training data per class: 80
Train Episode: 2	Loss: 12037925109760.000000	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 3	Loss: 501340499412651081728.000000	Accuracy: 0.090	 Current training data per class: 80
Train Episode: 4	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 5	Loss: 7522154.000000	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 6	Loss: nan	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 7	Loss: 864.252869	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 8	Loss: 33216420221288448.000000	Accuracy: 0.190	 Current training data per class: 80
Train Episode: 9	Loss: 4610997760.000000	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 10	Loss: 4298324312064.000000	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 11	Loss: 10668413147938816.000000	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 12	Loss: 2031.455811	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 13	Loss: 5276796416.000000	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 14	Loss: 290993706026408205217944884477952.000000	Accuracy: 0.010	 Current training data per class: 80
Train Episode: 15	Loss: 1552.080322	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 16	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 80
Train Episode: 17	Loss: 13501303499694014464.000000	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 18	Loss: 12521.565430	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 19	Loss: nan	Accuracy: 0.000	 Current training data per class: 80
Train Episode: 20	Loss: 2503.403076	Accuracy: 0.200	 Current training data per class: 80
