Train Episode: 1	Loss: 3724998.500000	Accuracy: 0.150	 Current training data per class: 10
Train Episode: 2	Loss: 34266.578125	Accuracy: 0.200	 Current training data per class: 10
Train Episode: 3	Loss: 1.788544	Accuracy: 0.200	 Current training data per class: 10
Train Episode: 4	Loss: 9253.655273	Accuracy: 0.320	 Current training data per class: 10
Train Episode: 5	Loss: 6885814.500000	Accuracy: 0.110	 Current training data per class: 10
Train Episode: 6	Loss: 1.619437	Accuracy: 0.200	 Current training data per class: 10
Train Episode: 7	Loss: 47.206200	Accuracy: 0.200	 Current training data per class: 10
Train Episode: 8	Loss: 1.626162	Accuracy: 0.200	 Current training data per class: 10
Train Episode: 9	Loss: 5.636268	Accuracy: 0.200	 Current training data per class: 10
Train Episode: 10	Loss: 1963526400.000000	Accuracy: 0.200	 Current training data per class: 10
Train Episode: 11	Loss: 57.934582	Accuracy: 0.200	 Current training data per class: 10
Train Episode: 12	Loss: 878629.187500	Accuracy: 0.340	 Current training data per class: 10
Train Episode: 13	Loss: 32662590.000000	Accuracy: 0.200	 Current training data per class: 10
Train Episode: 14	Loss: 237.210098	Accuracy: 0.240	 Current training data per class: 10
Train Episode: 15	Loss: 54212931584.000000	Accuracy: 0.200	 Current training data per class: 10
Train Episode: 16	Loss: 129785.359375	Accuracy: 0.200	 Current training data per class: 10
Train Episode: 17	Loss: 54032127229952.000000	Accuracy: 0.230	 Current training data per class: 10
Train Episode: 18	Loss: 31.968897	Accuracy: 0.200	 Current training data per class: 10
Train Episode: 19	Loss: 871.467590	Accuracy: 0.200	 Current training data per class: 10
Train Episode: 20	Loss: 62107226112.000000	Accuracy: 0.250	 Current training data per class: 10
