Train Episode: 1	Loss: 140.071930	Accuracy: 0.400	 Current training data per class: 50
Train Episode: 2	Loss: 379.488983	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 3	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 50
Train Episode: 4	Loss: 2501.239014	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 5	Loss: 422.730377	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 6	Loss: 82.583328	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 7	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 50
Train Episode: 8	Loss: 636.147644	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 9	Loss: 284.679901	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 10	Loss: 869.832520	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 11	Loss: 372.993347	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 12	Loss: 852.731018	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 13	Loss: 83.978622	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 14	Loss: 2119.603760	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 15	Loss: 640.053284	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 16	Loss: 210.831131	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 17	Loss: 26.103003	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 18	Loss: 188.495056	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 19	Loss: 466.481903	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 20	Loss: 411.944702	Accuracy: 0.200	 Current training data per class: 50
